record_id,timestamp_ns,timestamp_sec,world_frame,lidar_tx,lidar_ty,lidar_tz,lidar_qx,lidar_qy,lidar_qz,lidar_qw,lidar_cloud_file,point_count
46,1788253810197711616,1788253810.197711706,odom,0.126522842431,-2.405249010840,0.051097089004,-0.001207212290,-0.004573279944,-0.666533746682,0.745459852898,keyframes_lidar/keyframe_000046.pcd,2791
47,1788253815297680128,1788253815.297680140,odom,0.144724883819,-2.972638456626,0.043298465373,0.003401577525,-0.001164059533,-0.691822589568,0.722058570200,keyframes_lidar/keyframe_000047.pcd,2849
48,1788253820397078528,1788253820.397078514,odom,0.185998657390,-3.942406058288,0.037778074835,-0.002576406463,-0.002918767407,-0.696705096821,0.717347092411,keyframes_lidar/keyframe_000048.pcd,2928
49,1788253825397647616,1788253825.397647619,odom,0.222131784515,-4.893120649891,0.037905884479,-0.002963428007,-0.004941508799,-0.698020815401,0.716054286246,keyframes_lidar/keyframe_000049.pcd,2947
50,1788253830497294080,1788253830.497294188,odom,0.258224499187,-5.863503349751,0.035856799885,-0.000508531509,-0.005522445430,-0.698679388459,0.715413416239,keyframes_lidar/keyframe_000050.pcd,2898
51,1788253835497467648,1788253835.497467756,odom,0.295745211619,-6.813168294985,0.034902260516,0.001105306481,-0.006920010009,-0.698571271436,0.715506163833,keyframes_lidar/keyframe_000051.pcd,3056
52,1788253840597222400,1788253840.597222328,odom,0.334578372966,-7.787621818026,0.018291633839,0.005547758408,-0.004157631952,-0.698597643914,0.715481144679,keyframes_lidar/keyframe_000052.pcd,2946
53,1788253845598009088,1788253845.598009109,odom,0.369161467739,-8.736367078791,0.007543833438,0.007655108874,-0.005491254296,-0.698400951055,0.715644714226,keyframes_lidar/keyframe_000053.pcd,3029
54,1788253850696948480,1788253850.696948528,odom,0.410284795852,-9.710936452667,-0.012743642849,0.007253179625,-0.002303189607,-0.698719082130,0.715355667463,keyframes_lidar/keyframe_000054.pcd,3023
55,1788253855697639168,1788253855.697639227,odom,0.454071841161,-10.658240976176,-0.016217792961,0.000763435811,-0.005559537992,-0.698606956980,0.715483632491,keyframes_lidar/keyframe_000055.pcd,3184
56,1788253860797668096,1788253860.797668219,odom,0.493287715587,-11.625034996732,-0.015569730695,0.000132746610,-0.006426411389,-0.697842118909,0.716222773089,keyframes_lidar/keyframe_000056.pcd,3163
57,1788253865897608448,1788253865.897608519,odom,0.537666327311,-12.595443041677,-0.015760912770,-0.000181006523,-0.007353080050,-0.696999516396,0.717033871999,keyframes_lidar/keyframe_000057.pcd,3124
58,1788253870997600256,1788253870.997600317,odom,0.584997035358,-13.572424026510,-0.025928051136,0.002755084712,-0.002497392266,-0.696163755429,0.717873385888,keyframes_lidar/keyframe_000058.pcd,3137
59,1788253875997644800,1788253875.997644901,odom,0.634914029920,-14.524831255848,-0.032089941616,-0.001235944113,-0.000448993590,-0.696100725755,0.717942929800,keyframes_lidar/keyframe_000059.pcd,3081
60,1788253881097370368,1788253881.097370386,odom,0.686466152746,-15.490476559701,-0.038477862066,-0.004957647125,0.000168365350,-0.695728766368,0.718287461283,keyframes_lidar/keyframe_000060.pcd,3019
61,1788253886197489664,1788253886.197489738,odom,0.733638808272,-16.460186277259,-0.035754513577,-0.006242311020,-0.001746486433,-0.695354184588,0.718637976532,keyframes_lidar/keyframe_000061.pcd,2971
62,1788253891197550592,1788253891.197550535,odom,0.780893345786,-17.406482863227,-0.029839580212,-0.004380423987,-0.006191023513,-0.695001568845,0.718968220728,keyframes_lidar/keyframe_000062.pcd,2971
63,1788253896297366784,1788253896.297366858,odom,0.829718153848,-18.378156241755,-0.029544908867,-0.001305379636,-0.005381014274,-0.694952825404,0.719034012501,keyframes_lidar/keyframe_000063.pcd,2907
64,1788253901396957184,1788253901.396957159,odom,0.877327545838,-19.346402097016,-0.029000386237,0.000078762363,-0.006370633621,-0.695024796567,0.718957537676,keyframes_lidar/keyframe_000064.pcd,2884
65,1788253906497301504,1788253906.497301579,odom,0.924266661946,-20.314102542242,-0.029900612180,0.001170282460,-0.008075288847,-0.695414343612,0.718562670090,keyframes_lidar/keyframe_000065.pcd,2845
66,1788253911596728320,1788253911.596728325,odom,0.970888674772,-21.294014569233,-0.048387765190,0.007084827246,-0.003374812449,-0.695156930973,0.718815175956,keyframes_lidar/keyframe_000066.pcd,2816
67,1788253916597018112,1788253916.597018003,odom,1.018011100231,-22.247476215224,-0.057342925503,0.006997873470,-0.005444644763,-0.695615641749,0.718359425750,keyframes_lidar/keyframe_000067.pcd,2846
68,1788253921696532224,1788253921.696532249,odom,1.041534695206,-22.744961971749,-0.062112806800,0.006407032558,-0.006952184538,-0.695603433506,0.718363752119,keyframes_lidar/keyframe_000068.pcd,2791
69,1788253926796683776,1788253926.796683788,odom,1.087555277283,-23.691722188817,-0.067521984435,0.004917281060,-0.007060810092,-0.695260669225,0.718706175803,keyframes_lidar/keyframe_000069.pcd,2709
70,1788253931897176832,1788253931.897176743,odom,1.141714287945,-24.642608647771,-0.071141129411,-0.001511044072,-0.004537183204,-0.695023298456,0.718971310497,keyframes_lidar/keyframe_000070.pcd,2605
71,1788253936997494272,1788253936.997494221,odom,1.110616551030,-24.124264712140,-0.070686303730,0.004705769162,-0.005546877613,-0.695777570906,0.718220481265,keyframes_lidar/keyframe_000071.pcd,2700
72,1788253942097474816,1788253942.097474813,odom,1.062188549885,-23.155453522826,-0.063776494422,0.005935944501,-0.007968351234,-0.695539040328,0.718419594193,keyframes_lidar/keyframe_000072.pcd,2732
73,1788253947197387008,1788253947.197386980,odom,1.014107970409,-22.186052913381,-0.057868933282,0.007414030093,-0.005074044171,-0.695262713229,0.718699551849,keyframes_lidar/keyframe_000073.pcd,2707
74,1788253952197394432,1788253952.197394371,odom,0.966453618035,-21.237291492752,-0.048540152523,0.007477607909,-0.003337595730,-0.694821118654,0.719135980818,keyframes_lidar/keyframe_000074.pcd,2853
75,1788253957197465600,1788253957.197465658,odom,0.917314852469,-20.273137524743,-0.031400760592,0.001913392622,-0.007734843094,-0.694330995778,0.719611686559,keyframes_lidar/keyframe_000075.pcd,2855
76,1788253962297545472,1788253962.297545433,odom,0.869048882436,-19.303245355354,-0.029243095900,0.000749289813,-0.005956873133,-0.694201211920,0.719755952803,keyframes_lidar/keyframe_000076.pcd,2909
77,1788253967297659136,1788253967.297659159,odom,0.822817935505,-18.348228115646,-0.027653406199,-0.000087276625,-0.005332217111,-0.693591894011,0.720348418757,keyframes_lidar/keyframe_000077.pcd,2955
78,1788253972397506048,1788253972.397505999,odom,0.777109121062,-17.372865558481,-0.029317642486,-0.003843969548,-0.006103292446,-0.694018190321,0.719921332663,keyframes_lidar/keyframe_000078.pcd,2989
79,1788253977497684224,1788253977.497684240,odom,0.732542152555,-16.401450450116,-0.034791436274,-0.005210178920,-0.001588998081,-0.693367369296,0.720563682346,keyframes_lidar/keyframe_000079.pcd,2982
80,1788253982597448192,1788253982.597448111,odom,0.681442368301,-15.429774602179,-0.037671831316,-0.004220802765,0.000215095212,-0.695112929468,0.718888137226,keyframes_lidar/keyframe_000080.pcd,3061
81,1788253987697543680,1788253987.697543621,odom,0.630993191452,-14.458793739244,-0.032220202729,-0.000763854478,-0.000220409202,-0.695951471847,0.718088376720,keyframes_lidar/keyframe_000081.pcd,3083
82,1788253992797155072,1788253992.797155142,odom,0.578330147243,-13.487673880431,-0.026860710934,0.002832543664,-0.002448723625,-0.695870597810,0.718157428112,keyframes_lidar/keyframe_000082.pcd,3131
83,1788253997797676800,1788253997.797676802,odom,0.535615990435,-12.531666729704,-0.016686203983,0.000313952646,-0.007321428753,-0.695580267751,0.718411016919,keyframes_lidar/keyframe_000083.pcd,3098
84,1788254002897282816,1788254002.897282839,odom,0.490566382749,-11.562889157485,-0.017109360782,0.000051159021,-0.006516424044,-0.695938862036,0.718071468524,keyframes_lidar/keyframe_000084.pcd,3175
85,1788254007897398272,1788254007.897398233,odom,0.447401452852,-10.609235421322,-0.017985399969,0.001715831727,-0.005475813547,-0.696711763890,0.717328229923,keyframes_lidar/keyframe_000085.pcd,3138
86,1788254012997398016,1788254012.997397900,odom,0.402149611345,-9.646172638087,-0.013142912289,0.007909020406,-0.002239219306,-0.697457182106,0.716579313421,keyframes_lidar/keyframe_000086.pcd,3073
87,1788254018097279488,1788254018.097279549,odom,0.362797171676,-8.678402239824,0.009074322449,0.008058815102,-0.005052000694,-0.697036279960,0.716972772989,keyframes_lidar/keyframe_000087.pcd,3018
88,1788254023197095936,1788254023.197095871,odom,0.324094641384,-7.708816558428,0.019461160930,0.006606395657,-0.004510441961,-0.696262224353,0.717742938934,keyframes_lidar/keyframe_000088.pcd,2952
89,1788254028197232384,1788254028.197232485,odom,0.283901354827,-6.755792891127,0.035477084338,0.001834508317,-0.007304950799,-0.696854843623,0.717172642529,keyframes_lidar/keyframe_000089.pcd,2984
90,1788254033297142528,1788254033.297142506,odom,0.244857790390,-5.781622978581,0.036194624479,0.000187294300,-0.006044768469,-0.696392391783,0.717635744902,keyframes_lidar/keyframe_000090.pcd,2974
91,1788254038396692480,1788254038.396692514,odom,0.205388553770,-4.806701344370,0.034387757193,-0.001229649665,-0.004932229916,-0.696001082403,0.718022739447,keyframes_lidar/keyframe_000091.pcd,3041
92,1788254043397138688,1788254043.397138596,odom,0.165394462874,-3.852715916999,0.037232537764,-0.001557410842,-0.003329750142,-0.697076314285,0.716987516836,keyframes_lidar/keyframe_000092.pcd,2924
93,1788254048496552192,1788254048.496552229,odom,0.117985379340,-2.883609338457,0.043601219393,0.001861085806,-0.003351819628,-0.700237336429,0.713899834946,keyframes_lidar/keyframe_000093.pcd,2893
94,1788254052795884800,1788254052.795884848,odom,0.088092247086,-1.865773817469,0.054549222564,0.002326300979,-0.005669007998,-0.705801146664,0.708383506330,keyframes_lidar/keyframe_000094.pcd,3013
95,1788254057796332544,1788254057.796332598,odom,0.074103690295,-0.892512478193,0.059758592955,0.004727253623,-0.006231443636,-0.704709261069,0.709453084810,keyframes_lidar/keyframe_000095.pcd,3198
96,1788254062796601344,1788254062.796601295,odom,0.072285212695,-0.892443499155,0.059021814850,0.004540756620,-0.006161472274,-0.704479787964,0.709682778527,keyframes_lidar/keyframe_000096.pcd,3210
97,1788254067896601344,1788254067.896601439,odom,0.213405246271,-0.824345374281,0.058889927887,0.005280330982,-0.006114586438,-0.622983306967,0.782193409060,keyframes_lidar/keyframe_000097.pcd,3185
98,1788254072996482048,1788254072.996482134,odom,0.543880888172,-0.134790061734,0.065335068151,0.005968656043,-0.007663604948,-0.116907946496,0.993095250392,keyframes_lidar/keyframe_000098.pcd,2874
99,1788254078096320512,1788254078.096320629,odom,0.034647756923,0.041933473228,0.061480765913,0.006094816261,-0.006857951635,0.043126384985,0.999027495434,keyframes_lidar/keyframe_000099.pcd,3018
100,1788254081295412480,1788254081.295412540,odom,-0.967998345651,-0.054688416025,0.057287285089,0.005424240391,-0.003073430584,0.042847295994,0.999062180681,keyframes_lidar/keyframe_000100.pcd,3253
101,1788254086297373184,1788254086.297373056,odom,-1.561755209677,0.234661400391,0.052734996239,0.005827535476,-0.000113250393,0.330027974262,0.943953157317,keyframes_lidar/keyframe_000101.pcd,3281
102,1788254091297432064,1788254091.297432184,odom,-2.061405712475,0.328682390340,0.055711173903,0.007801088274,-0.000610346097,0.641782738277,0.766846586579,keyframes_lidar/keyframe_000102.pcd,3242
103,1788254096297550336,1788254096.297550440,odom,-2.183861657774,0.359513867584,0.055430104509,0.006578294604,0.000672109467,0.705139153564,0.709038114927,keyframes_lidar/keyframe_000103.pcd,3384
104,1788254101397541632,1788254101.397541523,odom,-2.181103017045,-0.540709938971,0.055460225807,0.007908005532,-0.000215047815,0.702551636888,0.711588796082,keyframes_lidar/keyframe_000104.pcd,3485
105,1788254104597634816,1788254104.597634792,odom,-2.147976110212,-1.551739635696,0.054493699984,0.008520771451,-0.000390244632,0.717509968703,0.696496007867,keyframes_lidar/keyframe_000105.pcd,3412
106,1788254109697211904,1788254109.697211981,odom,-2.092032604243,-2.526257980835,0.048281712351,0.011385092553,0.002203944505,0.720395247731,0.693466804788,keyframes_lidar/keyframe_000106.pcd,3116
107,1788254114697553664,1788254114.697553635,odom,-2.039569377814,-3.481266035903,0.042900557237,0.009452226648,0.001220774895,0.721578183561,0.692267354517,keyframes_lidar/keyframe_000107.pcd,3170
108,1788254119797216256,1788254119.797216177,odom,-1.983366516803,-4.450546468319,0.036992473499,0.004189891851,-0.001250642838,0.722666713374,0.691182828259,keyframes_lidar/keyframe_000108.pcd,3277
109,1788254124797505536,1788254124.797505617,odom,-1.923129527423,-5.399301052034,0.037720933315,0.003872437031,-0.001261734147,0.722701849511,0.691147921194,keyframes_lidar/keyframe_000109.pcd,3381
110,1788254129797536000,1788254129.797535896,odom,-1.861463655476,-6.358246530465,0.041308740488,0.008011777630,-0.003424039353,0.722416873132,0.691402884568,keyframes_lidar/keyframe_000110.pcd,3374
111,1788254134797819136,1788254134.797819138,odom,-1.801214564081,-7.309232553764,0.030873756887,0.009751953747,-0.000904995979,0.720567404510,0.693315726014,keyframes_lidar/keyframe_000111.pcd,3425
112,1788254139897422336,1788254139.897422314,odom,-1.748285381267,-8.286942661165,0.023674022631,0.008612689061,-0.001099951084,0.721165481485,0.692708423516,keyframes_lidar/keyframe_000112.pcd,3423
113,1788254144897572096,1788254144.897572041,odom,-1.697891795604,-9.242533278835,0.023380345099,0.010692779652,-0.005945022020,0.720168812249,0.693690999682,keyframes_lidar/keyframe_000113.pcd,3436
114,1788254149997667328,1788254149.997667313,odom,-1.644032887498,-10.218405753272,0.007367312681,0.010730856855,-0.004559463365,0.719306078016,0.694595440623,keyframes_lidar/keyframe_000114.pcd,3473
115,1788254155097488384,1788254155.097488403,odom,-1.594252277604,-11.189510520246,-0.006679991476,0.010663988342,-0.003703392106,0.719071910541,0.694843976523,keyframes_lidar/keyframe_000115.pcd,3478
116,1788254160197282048,1788254160.197282076,odom,-1.545554406447,-12.164624248661,-0.016468313842,0.009476321629,-0.002536371753,0.719235918038,0.694696667871,keyframes_lidar/keyframe_000116.pcd,3439
117,1788254165197462272,1788254165.197462320,odom,-1.501618931691,-13.115471541871,-0.027846583055,0.004808891840,-0.002921664387,0.718737631121,0.695258625295,keyframes_lidar/keyframe_000117.pcd,3537
118,1788254170296863488,1788254170.296863556,odom,-1.459225622671,-14.080453822500,-0.034173350971,0.003306404265,-0.003262293182,0.717733261125,0.696302657620,keyframes_lidar/keyframe_000118.pcd,3466
119,1788254175297512448,1788254175.297512531,odom,-1.406091276965,-15.035695821595,-0.029011926223,0.003161093183,0.000715961780,0.717279333995,0.696778194200,keyframes_lidar/keyframe_000119.pcd,3484
120,1788254180397083648,1788254180.397083521,odom,-1.358629781444,-16.002978738196,-0.026205651818,0.003610828606,0.003036068895,0.717995075619,0.696032194363,keyframes_lidar/keyframe_000120.pcd,3446
121,1788254185496996352,1788254185.496996403,odom,-1.312259394773,-16.981490524233,-0.015333345264,0.008339017759,-0.001611737962,0.718811529886,0.695153110895,keyframes_lidar/keyframe_000121.pcd,3326
122,1788254190497064704,1788254190.497064590,odom,-1.265001941411,-17.935396521840,-0.021527537486,0.006177867454,-0.003732029736,0.719705956546,0.694241486818,keyframes_lidar/keyframe_000122.pcd,3429
123,1788254195597355520,1788254195.597355604,odom,-1.212702882972,-18.906674789433,-0.027753501163,0.006281884196,-0.003359998999,0.719392885540,0.694566861124,keyframes_lidar/keyframe_000123.pcd,3427
124,1788254200697562368,1788254200.697562456,odom,-1.161158541338,-19.882593433047,-0.032539029650,0.009915401360,-0.005112767466,0.719335004868,0.694573750725,keyframes_lidar/keyframe_000124.pcd,3366
125,1788254205796598528,1788254205.796598434,odom,-1.109565653269,-20.860640183227,-0.044617597993,0.010458037623,-0.002192342747,0.719052505392,0.694873598269,keyframes_lidar/keyframe_000125.pcd,3356
126,1788254210797462272,1788254210.797462225,odom,-1.060600919754,-21.814420530347,-0.056237773370,0.008879350154,-0.002878323387,0.720518006223,0.693373402362,keyframes_lidar/keyframe_000126.pcd,3277
127,1788254215896700160,1788254215.896700144,odom,-1.013578593949,-22.785383599909,-0.066281630949,0.005345451620,-0.007548732075,0.719936211400,0.693978597873,keyframes_lidar/keyframe_000127.pcd,3268
128,1788254220897464576,1788254220.897464514,odom,-0.970697895706,-23.735695830214,-0.077202997631,-0.001505929693,-0.008496035972,0.719927918335,0.693995203118,keyframes_lidar/keyframe_000128.pcd,3213
129,1788254225897711104,1788254225.897711039,odom,-0.943445061961,-24.223747926950,-0.081912282686,-0.004571942787,-0.006466781129,0.719196860502,0.694761220798,keyframes_lidar/keyframe_000129.pcd,3161
130,1788254230997586432,1788254230.997586489,odom,-0.974499522788,-23.639750003466,-0.074257252181,-0.001221543060,-0.009541164216,0.719168458526,0.694769171940,keyframes_lidar/keyframe_000130.pcd,3211
131,1788254236097209088,1788254236.097209215,odom,-1.024398017714,-22.669751461320,-0.063041396441,0.005137806641,-0.007833810401,0.718920567898,0.695029101125,keyframes_lidar/keyframe_000131.pcd,3272
132,1788254241097392640,1788254241.097392559,odom,-1.068023562165,-21.715833935458,-0.053525074901,0.008988321161,-0.005579123925,0.718421443631,0.695527650629,keyframes_lidar/keyframe_000132.pcd,3288
133,1788254246197114624,1788254246.197114706,odom,-1.115704466396,-20.746631889764,-0.043168654599,0.010344490460,-0.002578643418,0.718397347241,0.695551287536,keyframes_lidar/keyframe_000133.pcd,3280
134,1788254251197448704,1788254251.197448730,odom,-1.168164737645,-19.793227586254,-0.033199417003,0.010081454364,-0.005129211470,0.718375428687,0.695563655553,keyframes_lidar/keyframe_000134.pcd,3355
135,1788254256297693440,1788254256.297693491,odom,-1.219835442752,-18.818755295187,-0.028953898911,0.006345858677,-0.003862149313,0.718385116901,0.695605950015,keyframes_lidar/keyframe_000135.pcd,3419
136,1788254261397628160,1788254261.397628069,odom,-1.270152155513,-17.845450481143,-0.023132323452,0.005880334794,-0.003913434781,0.718658146985,0.695327674168,keyframes_lidar/keyframe_000136.pcd,3368
137,1788254266497553664,1788254266.497553587,odom,-1.318064578988,-16.872651035218,-0.016597141498,0.008348507826,-0.001619166194,0.718529886159,0.695444090790,keyframes_lidar/keyframe_000137.pcd,3442
138,1788254271597479936,1788254271.597480059,odom,-1.367815129848,-15.892853183082,-0.027377119751,0.003784227540,0.002609884823,0.718320615021,0.695697033312,keyframes_lidar/keyframe_000138.pcd,3421
