record_id,timestamp_ns,timestamp_sec,world_frame,lidar_tx,lidar_ty,lidar_tz,lidar_qx,lidar_qy,lidar_qz,lidar_qw,lidar_cloud_file,point_count
31,1788253734597952512,1788253734.597952604,odom,-0.014484709951,-0.022304436759,0.043949720483,-0.005321573692,-0.007000814905,-0.000585398350,0.999961162622,keyframes_lidar/keyframe_000031.pcd,3475
32,1788253739598125824,1788253739.598125696,odom,-0.013730177875,-0.022892785194,0.043766782608,-0.005389446947,-0.007016747829,-0.000492647197,0.999960737434,keyframes_lidar/keyframe_000032.pcd,3501
33,1788253744697775616,1788253744.697775602,odom,-0.013164111998,-0.023103583894,0.044808953815,-0.005395497538,-0.006923982153,-0.000483461912,0.999961355924,keyframes_lidar/keyframe_000033.pcd,3479
34,1788253749698044928,1788253749.698045015,odom,-0.014559663610,-0.021543602723,0.043633271358,-0.005355582769,-0.006970817125,-0.000636045216,0.999961159690,keyframes_lidar/keyframe_000034.pcd,3499
35,1788253754797257216,1788253754.797257185,odom,-0.015035628014,-0.021593302648,0.043698275162,-0.005399423340,-0.007085859725,-0.000540702114,0.999960171437,keyframes_lidar/keyframe_000035.pcd,3456
36,1788253759797737472,1788253759.797737360,odom,0.005478948150,-0.119659938466,0.045824518703,-0.004888057158,-0.006690089362,-0.073598825285,0.997253509655,keyframes_lidar/keyframe_000036.pcd,3494
37,1788253764896816640,1788253764.896816730,odom,-0.248252692605,0.323988738914,0.040114913671,-0.005470840363,-0.006476036784,0.305129906458,0.952273002367,keyframes_lidar/keyframe_000037.pcd,3267
38,1788253769897467136,1788253769.897467136,odom,0.002975460119,-0.338612626862,0.046458498338,-0.004045266500,-0.005259188202,-0.230085854714,0.973147715519,keyframes_lidar/keyframe_000038.pcd,3511
39,1788253774897588736,1788253774.897588730,odom,-0.180566437270,-0.713750190973,0.043912278875,-0.000378921603,-0.004114033639,-0.511256941164,0.859417984020,keyframes_lidar/keyframe_000039.pcd,3317
40,1788253779997235968,1788253779.997236013,odom,-0.315174849689,-0.477046567620,0.040592079235,-0.000763055296,-0.003637671107,-0.512014965746,0.858968486004,keyframes_lidar/keyframe_000040.pcd,3334
41,1788253784997439744,1788253784.997439861,odom,-0.520543412067,-0.338236595181,0.036013814335,0.000662793624,-0.002925007839,-0.579651905754,0.814858682956,keyframes_lidar/keyframe_000041.pcd,3255
42,1788253789997509120,1788253789.997509241,odom,-0.742051510338,-0.109953070339,0.034107693595,0.001411394439,-0.003188348013,-0.655031101862,0.755593871069,keyframes_lidar/keyframe_000042.pcd,3157
43,1788253795097583872,1788253795.097583771,odom,-0.745064765449,-0.097669112849,0.033458145044,0.001271826562,-0.003096994466,-0.655772190693,0.754951405718,keyframes_lidar/keyframe_000043.pcd,3110
44,1788253800197574656,1788253800.197574615,odom,-0.779939053375,0.125356897550,0.033052894025,0.000897988855,-0.002902314288,-0.653383524968,0.757020963705,keyframes_lidar/keyframe_000044.pcd,3179
45,1788253805297332992,1788253805.297333002,odom,-0.773997537100,0.390730713306,0.032413784730,0.004321700634,0.000200058203,-0.628050946910,0.778160196210,keyframes_lidar/keyframe_000045.pcd,3151
46,1788253810297489152,1788253810.297489166,odom,-0.914852748779,0.651571868213,0.026708082045,0.003237323579,-0.000540490856,-0.668852081979,0.743388270044,keyframes_lidar/keyframe_000046.pcd,3051
47,1788253815397444096,1788253815.397444010,odom,-1.016941753064,1.186556610928,0.030758532908,-0.001152834116,-0.003839231189,-0.693765142460,0.720190154324,keyframes_lidar/keyframe_000047.pcd,2894
48,1788253820497492480,1788253820.497492552,odom,-1.078165541713,2.152710622133,0.022404144549,0.006365021040,-0.003476834657,-0.697327073020,0.716716367443,keyframes_lidar/keyframe_000048.pcd,2962
49,1788253825597079296,1788253825.597079277,odom,-1.123651865725,3.117024803499,0.019969825251,0.006785207621,-0.002137215346,-0.698576819652,0.715499699730,keyframes_lidar/keyframe_000049.pcd,3096
50,1788253830597352448,1788253830.597352505,odom,-1.163623886383,4.071141661243,0.024889724132,0.004135411647,-0.002055701233,-0.699281106931,0.714831872507,keyframes_lidar/keyframe_000050.pcd,2579
51,1788253835697088000,1788253835.697088003,odom,-1.202253721065,5.039243552196,0.024405521426,0.002473661095,-0.000614035208,-0.698915349532,0.715199858885,keyframes_lidar/keyframe_000051.pcd,3125
52,1788253840697127424,1788253840.697127342,odom,-1.244075465273,5.999574391268,0.028515848200,-0.001577227843,-0.003669443252,-0.699130822908,0.714982615172,keyframes_lidar/keyframe_000052.pcd,3094
53,1788253845697634816,1788253845.697634697,odom,-1.285371316974,6.948090662720,0.022377794832,-0.004090787612,-0.001952207705,-0.699038554994,0.715069614076,keyframes_lidar/keyframe_000053.pcd,3125
54,1788253850797216256,1788253850.797216177,odom,-1.328234265608,7.922692973786,0.004955569930,-0.003772910738,-0.003304965939,-0.699549071133,0.714566959369,keyframes_lidar/keyframe_000054.pcd,3117
55,1788253855797568512,1788253855.797568560,odom,-1.371327476098,8.870655579009,-0.006352278404,0.002833526197,-0.000255179726,-0.699289280160,0.714833133442,keyframes_lidar/keyframe_000055.pcd,3181
56,1788253860897225216,1788253860.897225142,odom,-1.413560609893,9.837391819848,-0.002763556292,0.003312820215,0.000467649108,-0.698518998764,0.715583688252,keyframes_lidar/keyframe_000056.pcd,3171
57,1788253865897325824,1788253865.897325754,odom,-1.457974407805,10.788845514898,-0.000757122800,0.003476845271,0.000765279515,-0.697430660881,0.716643425392,keyframes_lidar/keyframe_000057.pcd,3222
58,1788253870996999936,1788253870.996999979,odom,-1.501727571041,11.762596794477,0.006029836008,0.000055158317,-0.002757695315,-0.697199636414,0.716871717296,keyframes_lidar/keyframe_000058.pcd,3282
59,1788253875997104896,1788253875.997104883,odom,-1.554837283589,12.713435178258,0.003388034045,0.004019339014,-0.004506693757,-0.697093690487,0.716954615933,keyframes_lidar/keyframe_000059.pcd,3282
60,1788253881096280832,1788253881.096280813,odom,-1.605274140889,13.685093916141,-0.002723967910,0.007788708007,-0.005301466969,-0.696666862160,0.717332916883,keyframes_lidar/keyframe_000060.pcd,3259
61,1788253886097891072,1788253886.097891092,odom,-1.654235450431,14.635483357130,-0.001973874889,0.009513659797,-0.005147650392,-0.696432721673,0.717540560635,keyframes_lidar/keyframe_000061.pcd,3251
62,1788253891195783424,1788253891.195783377,odom,-1.700223145205,15.599893099971,0.002282637305,0.007720805153,-0.000520793789,-0.696006574735,0.717993708794,keyframes_lidar/keyframe_000062.pcd,3109
63,1788253896197876736,1788253896.197876692,odom,-1.748902782471,16.554252609048,0.008565829379,0.005048262266,-0.001493103570,-0.695683636785,0.718329007628,keyframes_lidar/keyframe_000063.pcd,3148
64,1788253901297401856,1788253901.297401905,odom,-1.797352154421,17.523754325664,0.012399368568,0.003079667507,-0.000211181873,-0.696182827072,0.717857884501,keyframes_lidar/keyframe_000064.pcd,3107
65,1788253906297594624,1788253906.297594547,odom,-1.843632691826,18.473018962012,0.012096073564,0.002018531146,0.001501122396,-0.696418675931,0.717631312011,keyframes_lidar/keyframe_000065.pcd,3121
66,1788253911395137024,1788253911.395137072,odom,-1.891424433282,19.447123945824,0.022087915442,-0.003824884651,-0.002653487145,-0.696491578722,0.717549865886,keyframes_lidar/keyframe_000066.pcd,3080
67,1788253916397499904,1788253916.397499800,odom,-1.936693416309,20.401870266316,0.011152219906,-0.003797413156,-0.000086909894,-0.696481168651,0.717565017134,keyframes_lidar/keyframe_000067.pcd,3056
68,1788253921495349504,1788253921.495349407,odom,-1.964180249362,20.922286128976,0.006122336992,-0.003623961477,0.001210448625,-0.696603847291,0.717445803986,keyframes_lidar/keyframe_000068.pcd,3037
69,1788253926497553408,1788253926.497553349,odom,-2.008855358805,21.824779722127,0.002990266487,-0.002351240249,0.003072228559,-0.696732968780,0.717320153973,keyframes_lidar/keyframe_000069.pcd,3028
70,1788253931595280128,1788253931.595280170,odom,-2.061379402309,22.793814738140,0.000841244446,0.002786065426,0.001742172163,-0.696453144706,0.717594746291,keyframes_lidar/keyframe_000070.pcd,3023
71,1788253936597653504,1788253936.597653627,odom,-2.040987114664,22.390680648149,0.002818402468,-0.001735580413,0.002732438818,-0.697070454851,0.716995329492,keyframes_lidar/keyframe_000071.pcd,3047
72,1788253941695294208,1788253941.695294142,odom,-1.990767219716,21.419092648538,0.001622709796,-0.002853413869,0.003421286493,-0.696876005806,0.717177792016,keyframes_lidar/keyframe_000072.pcd,3040
73,1788253946697449472,1788253946.697449446,odom,-1.941299502087,20.473411005512,0.009846639170,-0.004290766449,-0.000208170840,-0.696262320606,0.717774565510,keyframes_lidar/keyframe_000073.pcd,3055
74,1788253951795913472,1788253951.795913458,odom,-1.891779765731,19.502844690943,0.022021739182,-0.004574523774,-0.002572075059,-0.695935407935,0.718085208137,keyframes_lidar/keyframe_000074.pcd,3094
75,1788253956796919808,1788253956.796919823,odom,-1.839550099295,18.545642456288,0.015859536632,0.001190022825,0.001815346731,-0.695237153738,0.718777147957,keyframes_lidar/keyframe_000075.pcd,3106
76,1788253961797040640,1788253961.797040701,odom,-1.791497385582,17.594926103528,0.013908485499,0.002387228750,-0.000156281723,-0.695182272677,0.718829523928,keyframes_lidar/keyframe_000076.pcd,3096
77,1788253966797604096,1788253966.797604084,odom,-1.742979134558,16.637037476297,0.008013863513,0.003581498960,-0.000320853807,-0.694897856504,0.719099463874,keyframes_lidar/keyframe_000077.pcd,3145
78,1788253971897133312,1788253971.897133350,odom,-1.696938734243,15.658730605136,0.002533660183,0.006748642773,-0.000584518516,-0.694838958702,0.719133461625,keyframes_lidar/keyframe_000078.pcd,3154
79,1788253976997273856,1788253976.997273922,odom,-1.647149307332,14.690184289542,-0.000309803909,0.008654228517,-0.004887050233,-0.694299425339,0.719617626968,keyframes_lidar/keyframe_000079.pcd,3254
80,1788253981997501440,1788253981.997501373,odom,-1.602100650690,13.735516395824,-0.003409515668,0.008004581408,-0.005553265195,-0.695614409190,0.718349275526,keyframes_lidar/keyframe_000080.pcd,3248
81,1788253987097173248,1788253987.097173214,odom,-1.554924527111,12.766716333524,0.000770884073,0.004168608368,-0.005385035328,-0.696542608084,0.717483114242,keyframes_lidar/keyframe_000081.pcd,3285
82,1788253992097414400,1788253992.097414494,odom,-1.504641753772,11.812444170875,0.006859608301,-0.000164886085,-0.003044735020,-0.696748271723,0.717309241717,keyframes_lidar/keyframe_000082.pcd,3258
83,1788253997197196288,1788253997.197196245,odom,-1.454545196450,10.836115624473,0.000201877510,0.003174465853,0.000946545650,-0.696561617423,0.717489330896,keyframes_lidar/keyframe_000083.pcd,3182
84,1788254002198277888,1788254002.198277950,odom,-1.407059860400,9.883056113737,-0.002173197817,0.002530316854,-0.000031228322,-0.696651288981,0.717405448880,keyframes_lidar/keyframe_000084.pcd,3188
85,1788254007298197248,1788254007.298197269,odom,-1.364481471436,8.915174315723,-0.008846476406,0.002176402396,0.000027024752,-0.697359766558,0.716717949077,keyframes_lidar/keyframe_000085.pcd,3165
86,1788254012397996032,1788254012.397995949,odom,-1.322807231022,7.952253504653,0.004500454339,-0.003579396321,-0.003188585603,-0.698058936819,0.716024260462,keyframes_lidar/keyframe_000086.pcd,3123
87,1788254017497959680,1788254017.497959614,odom,-1.275243759038,6.981465811619,0.021717953709,-0.005212773003,-0.002604275508,-0.697752544489,0.716315176027,keyframes_lidar/keyframe_000087.pcd,3102
88,1788254022597893632,1788254022.597893715,odom,-1.230506372024,6.011960713855,0.027936606168,-0.002934460848,-0.002802685271,-0.696846031900,0.717209273309,keyframes_lidar/keyframe_000088.pcd,3128
89,1788254027697775872,1788254027.697775841,odom,-1.187240468978,5.037582428212,0.023888167900,0.001966651183,-0.000405991177,-0.697261782510,0.716813765288,keyframes_lidar/keyframe_000089.pcd,3150
90,1788254032797573632,1788254032.797573566,odom,-1.145053442238,4.064706257053,0.024707479864,0.003077371987,-0.001863299061,-0.697196457725,0.716871088296,keyframes_lidar/keyframe_000090.pcd,3102
91,1788254037797613312,1788254037.797613382,odom,-1.100712352090,3.108227967690,0.018523656899,0.005440361649,-0.002089988269,-0.696470759675,0.717561506306,keyframes_lidar/keyframe_000091.pcd,3059
92,1788254042797662720,1788254042.797662735,odom,-1.061858055384,2.154896743765,0.021537783422,0.005390057999,-0.003858034917,-0.697628292616,0.716429220638,keyframes_lidar/keyframe_000092.pcd,2943
93,1788254047897586432,1788254047.897586346,odom,-1.029625660321,1.184375466601,0.031507366915,-0.000125000778,-0.004781136467,-0.700692601484,0.713447267381,keyframes_lidar/keyframe_000093.pcd,2867
94,1788254052397161472,1788254052.397161484,odom,-1.011431820271,0.178014737532,0.027408740311,0.001369800506,0.000279953891,-0.707083814287,0.707128365182,keyframes_lidar/keyframe_000094.pcd,2950
95,1788254056397683456,1788254056.397683382,odom,-0.988852928366,-0.837349219583,0.028278808040,0.000424578278,-0.001795706871,-0.704990714573,0.709214133768,keyframes_lidar/keyframe_000095.pcd,2910
96,1788254061495298560,1788254061.495298624,odom,-0.984760285573,-0.924207688400,0.029027087556,-0.000079517738,-0.002159110263,-0.705099091391,0.709105495141,keyframes_lidar/keyframe_000096.pcd,2854
97,1788254066497696512,1788254066.497696638,odom,-0.985115655704,-0.921418252110,0.029618868645,0.000036766473,-0.001982186374,-0.704928620687,0.709275481969,keyframes_lidar/keyframe_000097.pcd,2977
98,1788254071596153856,1788254071.596153975,odom,-0.529247442464,-0.442019606984,0.037966067418,-0.003289097635,-0.004175980381,-0.265858427204,0.963997427232,keyframes_lidar/keyframe_000098.pcd,3384
99,1788254076597517312,1788254076.597517252,odom,-0.303545643487,-0.002110730890,0.039955029560,-0.004878175731,-0.004921013768,0.044576256811,0.998981953968,keyframes_lidar/keyframe_000099.pcd,3463
100,1788254080697046784,1788254080.697046757,odom,0.698453038829,0.094960108846,0.056687907717,-0.003689737050,-0.007681845752,0.043181590433,0.999030893083,keyframes_lidar/keyframe_000100.pcd,3506
101,1788254085697360128,1788254085.697360039,odom,1.051425184950,0.398285040478,0.067450339706,-0.004477411977,-0.011477984746,0.267091241316,0.963592485162,keyframes_lidar/keyframe_000101.pcd,3419
102,1788254090796345856,1788254090.796345949,odom,0.589954802174,0.580565409882,0.054027230269,-0.008240853375,-0.009815455036,0.597644795029,0.801658558336,keyframes_lidar/keyframe_000102.pcd,3306
103,1788254095797278720,1788254095.797278643,odom,0.403997888620,0.342942925541,0.051148753824,-0.010364517044,-0.009990305154,0.704390236265,0.709666939940,keyframes_lidar/keyframe_000103.pcd,3269
104,1788254100897081600,1788254100.897081614,odom,0.407250390589,1.237095922185,0.051275469252,-0.008797824891,-0.009891742143,0.702246193207,0.711811095616,keyframes_lidar/keyframe_000104.pcd,3220
105,1788254103896121600,1788254103.896121502,odom,0.324255543825,2.249547206202,0.051361370804,-0.010810604359,-0.011677033354,0.720022072173,0.693768688620,keyframes_lidar/keyframe_000105.pcd,3155
106,1788254108897438720,1788254108.897438765,odom,0.258798041893,3.210006874406,0.041667857706,-0.013615101372,-0.011510151201,0.720126127276,0.693614090289,keyframes_lidar/keyframe_000106.pcd,3307
107,1788254113996990208,1788254113.996990204,odom,0.196416938478,4.175933849807,0.042746310075,-0.010826070113,-0.011018761686,0.721690380427,0.692043624273,keyframes_lidar/keyframe_000107.pcd,3291
108,1788254118997398016,1788254118.997398138,odom,0.137950989568,5.126902443042,0.050985843382,-0.005510357900,-0.009329543887,0.722556865962,0.691226569959,keyframes_lidar/keyframe_000108.pcd,3305
109,1788254124096214528,1788254124.096214533,odom,0.073060507736,6.098410675497,0.050545881849,-0.006661645096,-0.008708184283,0.722554146973,0.691227382779,keyframes_lidar/keyframe_000109.pcd,3233
110,1788254129097334272,1788254129.097334385,odom,0.007409941252,7.049649530677,0.048560587199,-0.009504705053,-0.007651683958,0.722705881041,0.691047988076,keyframes_lidar/keyframe_000110.pcd,3231
111,1788254134198218752,1788254134.198218822,odom,-0.049559099510,8.028425159456,0.044790311690,-0.011895780430,-0.009731211594,0.720368065924,0.693421692425,keyframes_lidar/keyframe_000111.pcd,3225
112,1788254139297961984,1788254139.297961950,odom,-0.102886489529,8.997186578776,0.041733574344,-0.010459800341,-0.009178056334,0.721210615501,0.692576063655,keyframes_lidar/keyframe_000112.pcd,3326
113,1788254144397498880,1788254144.397498846,odom,-0.154088950119,9.973943843333,0.035906127879,-0.011978221955,-0.004827821086,0.720224398428,0.693620955747,keyframes_lidar/keyframe_000113.pcd,3293
114,1788254149497916928,1788254149.497916937,odom,-0.204886395772,10.945487978711,0.022759325940,-0.012773405429,-0.005831520609,0.719306799154,0.694550618870,keyframes_lidar/keyframe_000114.pcd,3321
115,1788254154497962752,1788254154.497962713,odom,-0.256663798357,11.901035824252,0.014311569540,-0.012777169127,-0.006394925994,0.719595688767,0.694246277324,keyframes_lidar/keyframe_000115.pcd,3263
116,1788254159597834240,1788254159.597834349,odom,-0.307294416647,12.872601352378,0.014228531716,-0.010845191588,-0.008077030196,0.719259933791,0.694609452172,keyframes_lidar/keyframe_000116.pcd,3378
117,1788254164697402368,1788254164.697402477,odom,-0.355096474973,13.842976384351,0.016113198193,-0.006320116907,-0.007874074326,0.719682684926,0.694229708450,keyframes_lidar/keyframe_000117.pcd,3250
118,1788254169797769984,1788254169.797770023,odom,-0.399162040531,14.813035360900,0.020499194650,-0.005163739207,-0.007068242444,0.718059665630,0.695926499238,keyframes_lidar/keyframe_000118.pcd,3313
119,1788254174897605120,1788254174.897605181,odom,-0.446926734474,15.782154585389,0.030602730436,-0.004869239034,-0.011165040962,0.717378401227,0.696577247565,keyframes_lidar/keyframe_000119.pcd,3217
120,1788254179897635584,1788254179.897635460,odom,-0.497159658305,16.734129001666,0.041862894037,-0.005083504520,-0.013090482815,0.717826578005,0.696080312286,keyframes_lidar/keyframe_000120.pcd,3175
121,1788254184997521408,1788254184.997521400,odom,-0.548576459830,17.710543008407,0.040072169722,-0.008631935140,-0.008744747511,0.718533137130,0.695384174347,keyframes_lidar/keyframe_000121.pcd,3129
122,1788254189997537280,1788254189.997537374,odom,-0.597902952666,18.663474990282,0.041348684309,-0.006361117995,-0.006338897324,0.719744052170,0.694181427240,keyframes_lidar/keyframe_000122.pcd,3185
123,1788254195097477376,1788254195.097477436,odom,-0.649621763291,19.633784862899,0.038547086796,-0.007653262237,-0.006350476632,0.719390765570,0.694534394711,keyframes_lidar/keyframe_000123.pcd,3041
124,1788254200097490176,1788254200.097490072,odom,-0.703291855225,20.593061267707,0.030870775949,-0.010547173470,-0.005155751595,0.719296835430,0.694603655258,keyframes_lidar/keyframe_000124.pcd,3087
125,1788254205197562112,1788254205.197562218,odom,-0.756230801581,21.566443647715,0.026544274083,-0.011265848227,-0.007675161596,0.719107618550,0.694765000199,keyframes_lidar/keyframe_000125.pcd,3051
126,1788254210297496576,1788254210.297496557,odom,-0.809919024180,22.542043455056,0.021198902964,-0.008757072739,-0.006895470131,0.720735169127,0.693120900098,keyframes_lidar/keyframe_000126.pcd,2998
127,1788254215397359360,1788254215.397359371,odom,-0.855791008441,23.518635179322,0.021567407203,-0.004902830332,-0.003089704997,0.720006443591,0.693943180070,keyframes_lidar/keyframe_000127.pcd,2835
128,1788254220397460480,1788254220.397460461,odom,-0.900646016262,24.472168517488,0.026263797297,0.001675185961,-0.001256780257,0.719700986974,0.694280997582,keyframes_lidar/keyframe_000128.pcd,2637
129,1788254225497723904,1788254225.497723818,odom,-0.930754311843,25.051583140067,0.043273930872,0.004441606406,-0.004288579610,0.719670247275,0.694288567819,keyframes_lidar/keyframe_000129.pcd,2216
130,1788254230597572096,1788254230.597572088,odom,-0.897918574564,24.542914215563,0.028949693070,0.002428640439,-0.000893605905,0.718990068933,0.695015527848,keyframes_lidar/keyframe_000130.pcd,2659
131,1788254235697606656,1788254235.697606564,odom,-0.848919255090,23.575081198468,0.019139203543,-0.005134884867,-0.002051201584,0.718769552601,0.695226406132,keyframes_lidar/keyframe_000131.pcd,2897
132,1788254240797238272,1788254240.797238350,odom,-0.800275012551,22.600834119070,0.020629162328,-0.006986139056,-0.003560801631,0.718345534913,0.695642298185,keyframes_lidar/keyframe_000132.pcd,2913
133,1788254245797628416,1788254245.797628403,odom,-0.752982649580,21.648728341196,0.022692420079,-0.010724305024,-0.007659020899,0.718249100977,0.695661237691,keyframes_lidar/keyframe_000133.pcd,2995
134,1788254250897384192,1788254250.897384167,odom,-0.700411769971,20.676035436289,0.026980919062,-0.010943189122,-0.004965560072,0.718316957745,0.695612203775,keyframes_lidar/keyframe_000134.pcd,3064
135,1788254255997562880,1788254255.997562885,odom,-0.647006324802,19.700887502260,0.036769478977,-0.007799293298,-0.006381334391,0.718295863924,0.695664791020,keyframes_lidar/keyframe_000135.pcd,3094
136,1788254261096985856,1788254261.096985817,odom,-0.595156994883,18.730319037567,0.041028188903,-0.006375845470,-0.005621744289,0.718631727882,0.695338898860,keyframes_lidar/keyframe_000136.pcd,3147
137,1788254266097445888,1788254266.097445965,odom,-0.547674531891,17.777139761952,0.038164274915,-0.008136727383,-0.007864554459,0.718230015518,0.695713725076,keyframes_lidar/keyframe_000137.pcd,3151
138,1788254271198287872,1788254271.198287964,odom,-0.495845874578,16.794246030003,0.040013596706,-0.004882337622,-0.013025950014,0.718386207253,0.695505387926,keyframes_lidar/keyframe_000138.pcd,3250
139,1788254276297060096,1788254276.297060013,odom,-0.444164135830,15.819767793485,0.029707052806,-0.005062229716,-0.010818923390,0.718424226841,0.695502663557,keyframes_lidar/keyframe_000139.pcd,3157
