keyframe_id,timestamp_ns,timestamp_sec,map_frame,lidar_tx,lidar_ty,lidar_tz,lidar_qx,lidar_qy,lidar_qz,lidar_qw,lidar_cloud_file,point_count
13,1788253643597769728,1788253643.597769737,map,-0.014328113802311929,-0.022392084966350926,0.044240528010656574,-0.005357017736791821,-0.00710370077079037,-0.0006170496879816326,0.9999602287321279,keyframes_lidar/keyframe_000013.pcd,3493
14,1788253648697516032,1788253648.697515965,map,-0.014175787853935343,-0.022021133136502204,0.044281804815652095,-0.005369695156979873,-0.006929147477967226,-0.0005464885077558631,0.9999614265757759,keyframes_lidar/keyframe_000014.pcd,3434
15,1788253653797531904,1788253653.797531843,map,-0.014485560333580842,-0.02240464302032809,0.043926825580149986,-0.005268428569183186,-0.007047591004674659,-0.00043595245674942005,0.9999611917804099,keyframes_lidar/keyframe_000015.pcd,3438
16,1788253658897093632,1788253658.897093534,map,-0.015085685749255858,-0.020998588802602174,0.04417152606123673,-0.005355611485976134,-0.007101013194703261,-0.0007237185179368866,0.9999601838417002,keyframes_lidar/keyframe_000016.pcd,3463
17,1788253663897541376,1788253663.897541285,map,-0.015254911398931092,-0.02348057638142732,0.043924903296293165,-0.005392352549836343,-0.006921605380252559,-0.0004899991232599046,0.9999613861613846,keyframes_lidar/keyframe_000017.pcd,3492
18,1788253668997362432,1788253668.997362375,map,-0.014399784938889035,-0.02194251748184072,0.043211033306803044,-0.005267311208892734,-0.007117127051294339,-0.0005206963852667786,0.999960664631584,keyframes_lidar/keyframe_000018.pcd,3440
19,1788253673997624576,1788253673.997624636,map,-0.013096584262087903,-0.02257924851513967,0.04406061669015521,-0.005380549812031033,-0.007071393410638541,-0.0004482783854357543,0.9999604212794833,keyframes_lidar/keyframe_000019.pcd,3488
20,1788253679097257984,1788253679.097258091,map,-0.014215729452551607,-0.02297759368459753,0.04389746232485832,-0.005388301260989793,-0.006962828322604045,-0.0005176674675874617,0.9999611078695331,keyframes_lidar/keyframe_000020.pcd,3437
21,1788253684097408256,1788253684.097408295,map,-0.014081431712456316,-0.02205790638519131,0.04422406666271552,-0.00536385539724314,-0.007086776128108497,-0.0005721852680437342,0.9999603388451997,keyframes_lidar/keyframe_000021.pcd,3432
22,1788253689097603584,1788253689.097603559,map,-0.01387613325498919,-0.022106138531927066,0.04418870576450564,-0.005344921007599515,-0.007107086770245647,-0.0006415054014196496,0.9999602540140696,keyframes_lidar/keyframe_000022.pcd,3476
23,1788253694197454336,1788253694.197454214,map,-0.013717324716266945,-0.023053104605259663,0.04443475029862512,-0.005322840205867694,-0.007067508876390693,-0.0005086883384976948,0.9999607286921819,keyframes_lidar/keyframe_000023.pcd,3434
24,1788253699197516288,1788253699.197516203,map,-0.015391638649222918,-0.021256274037219223,0.043832875122181876,-0.005418874080254894,-0.007020174253304507,-0.0005515793148820974,0.9999605235795136,keyframes_lidar/keyframe_000024.pcd,3459
25,1788253704297222912,1788253704.297222853,map,-0.013846219023946678,-0.023025771552199713,0.0444177035682748,-0.005405218261632846,-0.007085523860879393,-0.0005523622111685188,0.9999601361370106,keyframes_lidar/keyframe_000025.pcd,3438
26,1788253709297352704,1788253709.297352791,map,-0.014735662015705439,-0.021576773238527608,0.04330204092007498,-0.0052869424875578545,-0.007167331185694195,-0.0005866744132470123,0.9999601659145932,keyframes_lidar/keyframe_000026.pcd,3443
27,1788253714298109440,1788253714.298109531,map,-0.0146138123709818,-0.02147528865073843,0.04411572720105399,-0.005319615203735076,-0.007070062783751505,-0.0007237538240564589,0.9999605952669937,keyframes_lidar/keyframe_000027.pcd,3435
28,1788253719397444608,1788253719.397444725,map,-0.014301711678375193,-0.022500885376749324,0.04409751340994299,-0.00535678162702394,-0.006959252689650625,-0.0006122532605828396,0.9999612486684407,keyframes_lidar/keyframe_000028.pcd,3460
29,1788253724397739776,1788253724.397739887,map,-0.014819420288770913,-0.022727315071280563,0.04464240202026667,-0.005410446510120772,-0.0071424566526836816,-0.0006199022686657388,0.9999596632378243,keyframes_lidar/keyframe_000029.pcd,3447
30,1788253729496913920,1788253729.496913910,map,-0.014260434370783842,-0.021835112729581295,0.044564677378920566,-0.005331604396195279,-0.006971204320692848,-0.0006645725899521939,0.9999612665739381,keyframes_lidar/keyframe_000030.pcd,3420
31,1788253734597952512,1788253734.597952604,map,-0.014485420603371362,-0.022304385823911275,0.04394970374478708,-0.005321705992398523,-0.007000869035782649,-0.00058761964799468,0.9999611602363482,keyframes_lidar/keyframe_000031.pcd,3475
32,1788253739598125824,1788253739.598125696,map,-0.013730918414029774,-0.022892734685710056,0.043766765516305664,-0.005389582477680595,-0.007016804375210533,-0.0004950330577407128,0.9999607351288091,keyframes_lidar/keyframe_000032.pcd,3501
33,1788253744697775616,1788253744.697775602,map,-0.013164880862933378,-0.02310353306368762,0.04480893627866985,-0.00539563611988601,-0.006924041254498638,-0.00048601207236110996,0.999961353531142,keyframes_lidar/keyframe_000033.pcd,3479
34,1788253749698044928,1788253749.698045015,map,-0.014560451303153697,-0.021543542459546566,0.04363325269664056,-0.0053557246050498775,-0.006970879160808706,-0.0006387595784514249,0.9999611567675424,keyframes_lidar/keyframe_000034.pcd,3499
35,1788253754797257216,1788253754.797257185,map,-0.015036442730326264,-0.02159323726305468,0.04369825588918852,-0.005399568693225601,-0.007085924367314302,-0.00054358044778012,0.9999601686337735,keyframes_lidar/keyframe_000035.pcd,3456
36,1788253759797737472,1788253759.797737360,map,0.00547754267332962,-0.11965998722406981,0.045824526573636205,-0.004888198260950041,-0.006690167336203838,-0.07360185817404157,0.9972532846033166,keyframes_lidar/keyframe_000036.pcd,3494
37,1788253764896816640,1788253764.896816730,map,-0.24825142030894506,0.3239902308811383,0.04011476577934771,-0.00547101130552013,-0.006476062403004668,0.30512689924862185,0.9522739647842783,keyframes_lidar/keyframe_000037.pcd,3267
38,1788253769897467136,1788253769.897467136,map,0.002972541166007814,-0.33861272286360083,0.04645856639417271,-0.004045395787249974,-0.005259294456683079,-0.23008869830880163,0.9731470420780736,keyframes_lidar/keyframe_000038.pcd,3511
39,1788253774897588736,1788253774.897588730,map,-0.18056237389121782,-0.7137511122548609,0.043912345168237256,-0.00037895060828554213,-0.004114084351558234,-0.5112539418127992,0.8594197680337937,keyframes_lidar/keyframe_000039.pcd,3317
40,1788253779997235968,1788253779.997236013,map,-0.3151786877915444,-0.4770448660036058,0.04059212418238828,-0.000763148625912134,-0.003637826002025357,-0.5120171522397547,0.8589671819333062,keyframes_lidar/keyframe_000040.pcd,3334
41,1788253784997439744,1788253784.997439861,map,-0.5205465552948036,-0.3382338538030122,0.03601377869776491,0.0006627110273889599,-0.002925177536738169,-0.5796538683211654,0.8148572863334916,keyframes_lidar/keyframe_000041.pcd,3255
42,1788253789997509120,1788253789.997509241,map,-0.7420535562249789,-0.10994924883671446,0.03410754379018538,0.0014113261535826523,-0.00318853123581414,-0.6550327885872346,0.7555924081822671,keyframes_lidar/keyframe_000042.pcd,3157
43,1788253795097583872,1788253795.097583771,map,-0.7450667584762827,-0.09766526393987719,0.03345799033979112,0.0012717575095103028,-0.0030971824719403136,-0.6557737811152308,0.7549500235746774,keyframes_lidar/keyframe_000043.pcd,3110
44,1788253800197574656,1788253800.197574615,map,-0.7799401075553469,0.12536090820565624,0.03305265687388455,0.0008979188083238952,-0.0029025060997794937,-0.653385062513655,0.7570196359964395,keyframes_lidar/keyframe_000044.pcd,3179
45,1788253805297332992,1788253805.297333002,map,-0.7739975092898017,0.39073471274591765,0.0324134570132248,0.004321628779197766,0.00019985561484659495,-0.6280524695999968,0.7781589676998995,keyframes_lidar/keyframe_000045.pcd,3151
46,1788253810297489152,1788253810.297489166,map,-0.9148516916716296,0.6515764122818257,0.026707631562915966,0.0032372593510685927,-0.0005407002738550529,-0.6688535057744728,0.7433869891303622,keyframes_lidar/keyframe_000046.pcd,3051
47,1788253815397444096,1788253815.397444010,map,-1.016938638451432,1.1865615241362595,0.030757864423552675,-0.00115289867292809,-0.0038394391053071407,-0.6937665229396289,0.7201888232819668,keyframes_lidar/keyframe_000047.pcd,2894
48,1788253820497492480,1788253820.497492552,map,-1.0781587121475515,2.152715724962439,0.02240310107855761,0.006364955452192153,-0.003477060732830522,-0.6973284744763262,0.7167150033836822,keyframes_lidar/keyframe_000048.pcd,2962
49,1788253825597079296,1788253825.597079277,map,-1.123641256880839,3.117030023873078,0.0199684028308385,0.006785144937046404,-0.002137444654261648,-0.6985782840939065,0.7154982698308547,keyframes_lidar/keyframe_000049.pcd,3096
50,1788253830597352448,1788253830.597352505,map,-1.1636093702484709,4.071146987589777,0.02488792527359548,0.004135352719719076,-0.0020559277155473682,-0.6992826524226069,0.7148303603232837,keyframes_lidar/keyframe_000050.pcd,2579
51,1788253835697088000,1788253835.697088003,map,-1.202235018943231,5.0392489866804056,0.02440334336773053,0.0024736103806411477,-0.0006142597775460671,-0.6989169891750745,0.7151982565548237,keyframes_lidar/keyframe_000051.pcd,3125
52,1788253840697127424,1788253840.697127342,map,-1.2440523632330582,5.999579960701339,0.028513298128151295,-0.0015772796542858234,-0.003669659518115373,-0.6991325602106122,0.714980915158767,keyframes_lidar/keyframe_000052.pcd,3094
53,1788253845697634816,1788253845.697634697,map,-1.2853436065790125,6.948096371913442,0.02237488423004203,-0.004090829316606303,-0.0019524198500822302,-0.6990403969064624,0.7150678126339398,keyframes_lidar/keyframe_000053.pcd,3125
54,1788253850797216256,1788253850.797216177,map,-1.3282015344661573,7.922698837662304,0.004952293853954015,-0.003772951258179109,-0.0033051808049212785,-0.6995510197980818,0.7145650504454539,keyframes_lidar/keyframe_000054.pcd,3117
55,1788253855797568512,1788253855.797568560,map,-1.3712895759966524,8.870661613687052,-0.006355907424104586,0.002833497450751569,-0.00025541573285884646,-0.6992913430803197,0.7148311154027381,keyframes_lidar/keyframe_000055.pcd,3181
56,1788253860897225216,1788253860.897225142,map,-1.4135171347216293,9.837398037903242,-0.0027675445388421274,0.0033127977663983147,0.0004674082513381025,-0.6985211836166153,0.7155815557568043,keyframes_lidar/keyframe_000056.pcd,3171
57,1788253865897325824,1788253865.897325754,map,-1.4579251269195257,10.788851941849268,-0.0007614643398625096,0.0034768298135547182,0.0007650366444810112,-0.6974329746773075,0.7166411739539827,keyframes_lidar/keyframe_000057.pcd,3222
58,1788253870996999936,1788253870.996999979,map,-1.501672007811512,11.762603441518834,0.006025140206283294,5.5137794918243396e-05,-0.002757926644311573,-0.6972020810686099,0.7168693388296419,keyframes_lidar/keyframe_000058.pcd,3282
59,1788253875997104896,1788253875.997104883,map,-1.55477523736184,12.713442120353292,0.0033829983851724615,0.004019319895438808,-0.004506937929688737,-0.6970962687822341,0.7169521076250236,keyframes_lidar/keyframe_000059.pcd,3282
60,1788253881096280832,1788253881.096280813,map,-1.605205104372689,13.685101151276902,-0.002729336997996143,0.007788694276684659,-0.005301724364892412,-0.6966695798584126,0.7173302757169294,keyframes_lidar/keyframe_000060.pcd,3259
61,1788253886097891072,1788253886.097891092,map,-1.6541592113608976,14.63549089386446,-0.0019795554075048086,0.009513656819748754,-0.005147914764887892,-0.6964355831063188,0.7175377815076021,keyframes_lidar/keyframe_000061.pcd,3251
62,1788253891195783424,1788253891.195783377,map,-1.7001392139539522,15.599900932977489,0.002276658279695684,0.00772083543553109,-0.0005210523679473158,-0.6960095879183955,0.7179907873575209,keyframes_lidar/keyframe_000062.pcd,3109
63,1788253896197876736,1788253896.197876692,map,-1.748810844048091,16.55426077829164,0.008559573633229588,0.005048306911186524,-0.0014933501779320563,-0.695686805715225,0.7183259377582877,keyframes_lidar/keyframe_000063.pcd,3148
64,1788253901297401856,1788253901.297401905,map,-1.797251665296039,17.52376284601735,0.012392859226606774,0.0030797408492997404,-0.00021141869783325058,-0.696186152726168,0.7178546588626226,keyframes_lidar/keyframe_000064.pcd,3107
65,1788253906297594624,1788253906.297594547,map,-1.843523410443886,18.47302783086332,0.012089348688117015,0.0020186373441693616,0.0015008930362529944,-0.6964221638860167,0.717627927321453,keyframes_lidar/keyframe_000065.pcd,3121
66,1788253911395137024,1788253911.395137072,map,-1.891305691221421,19.447133198276617,0.02208100621659988,-0.00382477352718008,-0.002653683104186694,-0.696495235827066,0.7175463159571291,keyframes_lidar/keyframe_000066.pcd,3080
67,1788253916397499904,1788253916.397499800,map,-1.936564943580657,20.401879894237997,0.011145170340440255,-0.0037972640408191955,-8.71013619331451e-05,-0.696484999193726,0.7175612998882205,keyframes_lidar/keyframe_000067.pcd,3056
68,1788253921495349504,1788253921.495349407,map,-1.9640462233223472,20.922295962708503,0.00611522906546131,-0.003623780477973689,0.0012102611723685834,-0.6966078529006964,0.7174419159486181,keyframes_lidar/keyframe_000068.pcd,3037
69,1788253926497553408,1788253926.497553349,map,-2.0087112600067987,21.824789967725604,0.002983096383293554,-0.0023510242733308035,0.0030720372259940335,-0.6967371525423002,0.7173160917889657,keyframes_lidar/keyframe_000069.pcd,3028
70,1788253931595280128,1788253931.595280170,map,-2.061224005201343,22.79382552997224,0.0008340404053514758,0.0027862977490163265,0.001741953613140635,-0.6964575118944464,0.7175905073705062,keyframes_lidar/keyframe_000070.pcd,3023
71,1788253936597653504,1788253936.597653627,map,-2.040836651173698,22.390691143635173,0.002811194558192183,-0.0017353166044311375,0.0027322524883932006,-0.6970750009430908,0.7169909110531403,keyframes_lidar/keyframe_000071.pcd,3047
72,1788253941695294208,1788253941.695294142,map,-1.990629064110236,21.419102481812313,0.0016154528247036906,-0.0028531208876448,0.0034211115351788866,-0.6968807314626537,0.7171732021019338,keyframes_lidar/keyframe_000072.pcd,3040
73,1788253946697449472,1788253946.697449446,map,-1.9411738205301379,20.47342017882709,0.009839300385002421,-0.004290473865903596,-0.0002083303656064334,-0.6962672251278429,0.7177698096501682,keyframes_lidar/keyframe_000073.pcd,3055
74,1788253951795913472,1788253951.795913458,map,-1.8916673606328713,19.502853181380686,0.022014276968821966,-0.004574226077237094,-0.0025722277568051093,-0.6959404847385756,0.7180802892448712,keyframes_lidar/keyframe_000074.pcd,3094
75,1788253956796919808,1788253956.796919823,map,-1.8394512283871263,18.545650207351727,0.015851920987275694,0.0011903723196297657,0.001815156208728784,-0.6952423981298532,0.7187720751840109,keyframes_lidar/keyframe_000075.pcd,3106
76,1788253961797040640,1788253961.797040701,map,-1.7914123970746976,17.594933153777273,0.01390068329575564,0.002387582676366438,-0.00015647861594118994,-0.6951876770285481,0.7188242961051453,keyframes_lidar/keyframe_000076.pcd,3096
77,1788253966797604096,1788253966.797604084,map,-1.7429085555454793,16.637043805108235,0.008005845398045892,0.0035818696752809476,-0.00032105901006214556,-0.6949034531276239,0.7190940536272328,keyframes_lidar/keyframe_000077.pcd,3145
78,1788253971897133312,1788253971.897133350,map,-1.696883389842659,15.65873623224074,0.002525392953484862,0.006749027333296928,-0.0005847476550858887,-0.6948447762005779,0.7191278368183248,keyframes_lidar/keyframe_000078.pcd,3154
79,1788253976997273856,1788253976.997273922,map,-1.6471096449583307,14.69018912284605,-0.0003183397302605473,0.008654592271451293,-0.00488729512382322,-0.6943054281573882,0.719611829259479,keyframes_lidar/keyframe_000079.pcd,3254
80,1788253981997501440,1788253981.997501373,map,-1.6020769262869634,13.735520495910693,-0.0034183419718183394,0.008004952811325544,-0.0055535032238868305,-0.6956206131065542,0.7183432619254478,keyframes_lidar/keyframe_000080.pcd,3248
81,1788253987097173248,1788253987.097173214,map,-1.554917552577872,12.766719631789085,0.0007617407577797733,0.004168994387830335,-0.005385238605150262,-0.6965489773124528,0.7174769270826318,keyframes_lidar/keyframe_000081.pcd,3285
82,1788253992097414400,1788253992.097414494,map,-1.5046517347073425,11.812446594768243,0.006850135027773284,-0.00016446527787161738,-0.0030448973907966493,-0.6967548434212428,0.71730285773869,keyframes_lidar/keyframe_000082.pcd,3258
83,1788253997197196288,1788253997.197196245,map,-1.454573066103228,10.836117151173891,0.0001920430470364748,0.003174936724758907,0.0009463537278504858,-0.6965683516162126,0.717482791234806,keyframes_lidar/keyframe_000083.pcd,3182
84,1788254002198277888,1788254002.198277950,map,-1.40710562987237,9.883056764863174,-0.0021834058578095172,0.0025307918347292515,-3.141250377541142e-05,-0.6966581463075405,0.7173987881849854,keyframes_lidar/keyframe_000084.pcd,3188
85,1788254007298197248,1788254007.298197269,map,-1.3645457486712764,8.915174167399583,-0.008857089101550017,0.002176889837240014,2.6846054186239602e-05,-0.6973667000744348,0.7167112012918587,keyframes_lidar/keyframe_000085.pcd,3165
86,1788254012397996032,1788254012.397995949,map,-1.3228901614551258,7.952252551988652,0.004489420772694611,-0.00357892905903975,-0.0031887049787704637,-0.6980659094074219,0.7160174645569325,keyframes_lidar/keyframe_000086.pcd,3123
87,1788254017497959680,1788254017.497959614,map,-1.2753456137092045,6.981463928769998,0.021706482383187366,-0.005212289182551521,-0.002604375868496233,-0.6977595229250246,0.7163083815196184,keyframes_lidar/keyframe_000087.pcd,3102
88,1788254022597893632,1788254022.597893715,map,-1.2306271224876384,6.011957957503583,0.027924675930243257,-0.00293396894232983,-0.0028028052343583914,-0.6968529813299551,0.7172025226674938,keyframes_lidar/keyframe_000088.pcd,3128
89,1788254027697775872,1788254027.697775841,map,-1.1873801006676863,5.037578832480107,0.02387575668304841,0.0019671753298526155,-0.00040615347939902094,-0.6972686485536369,0.7168070849292422,keyframes_lidar/keyframe_000089.pcd,3150
90,1788254032797573632,1788254032.797573566,map,-1.1452117225081935,4.064701843923142,0.02469456911324197,0.003077891273119481,-0.001863466319062162,-0.6972032083915047,0.7168645201760098,keyframes_lidar/keyframe_000090.pcd,3102
91,1788254037797613312,1788254037.797613382,map,-1.1008886506814728,3.1082227084364646,0.01851023846954257,0.005440887471960982,-0.0020901726483021693,-0.6964773597444545,0.7175550956443774,keyframes_lidar/keyframe_000091.pcd,3059
92,1788254042797662720,1788254042.797662735,map,-1.0620519066394072,2.154890747581688,0.02152383688968298,0.00539057542138161,-0.003858212013111402,-0.697634688385545,0.7164229878067091,keyframes_lidar/keyframe_000092.pcd,2943
93,1788254047897586432,1788254047.897586346,map,-1.0298368602945545,1.1843688637340892,0.03149286054668182,-0.00012448388855392393,-0.004781258429842245,-0.7006987446918432,0.7134412332202729,keyframes_lidar/keyframe_000093.pcd,2867
94,1788254052397161472,1788254052.397161484,map,-1.0116603496177858,0.17800779919978937,0.02739362578523726,0.001370370282407828,0.00027982719669302896,-0.7070896805044555,0.707122498232192,keyframes_lidar/keyframe_000094.pcd,2950
95,1788254056397683456,1788254056.397683382,map,-0.9890983181799694,-0.8373565555957158,0.028263068205173273,0.0004251409937325617,-0.0017958218779936764,-0.7049964105128068,0.709208471073898,keyframes_lidar/keyframe_000095.pcd,2910
96,1788254061495298560,1788254061.495298624,map,-0.9850070857318732,-0.9242151176136938,0.029011296293797437,-7.89474642964329e-05,-0.002159215275054544,-0.7051046307492284,0.7090999867809111,keyframes_lidar/keyframe_000096.pcd,2854
97,1788254066497696512,1788254066.497696638,map,-0.985362430439776,-0.9214257084568409,0.029603080794581522,3.734800097822665e-05,-0.0019822864016783587,-0.7049340377045293,0.709270097798672,keyframes_lidar/keyframe_000097.pcd,2977
98,1788254071596153856,1788254071.596153975,map,-0.5294869186064548,-0.4420340684570024,0.037951067228332275,-0.0032886475649709225,-0.004176334291813739,-0.26586566586287297,0.96399543087318,keyframes_lidar/keyframe_000098.pcd,3384
99,1788254076597517312,1788254076.597517252,map,-0.303778529343031,-0.00212861637037148,0.03994057292245746,-0.004877861342425573,-0.004921488383424865,0.04456893408830333,0.9989822798904134,keyframes_lidar/keyframe_000099.pcd,3463
100,1788254080697046784,1788254080.697046757,map,0.6982215390127243,0.09492749562231831,0.056674514685415844,-0.0036894293363939766,-0.007682327911840985,0.04317450160529298,0.9990311968903481,keyframes_lidar/keyframe_000100.pcd,3506
101,1788254085697360128,1788254085.697360039,map,1.0511979603518753,0.3982473916631487,0.0674375275313981,-0.004477237744352033,-0.011478530359681693,0.26708463836449653,0.9635943096722128,keyframes_lidar/keyframe_000101.pcd,3419
102,1788254090796345856,1788254090.796345949,map,0.5897300336117217,0.5805340796782812,0.054014112951558044,-0.008240878736485494,-0.009816039273137359,0.5976394463416295,0.8016625383957451,keyframes_lidar/keyframe_000102.pcd,3306
103,1788254095797278720,1788254095.797278643,map,0.40376990551403824,0.3429140698526033,0.05113525864379401,-0.01036462069293005,-0.009990888497235116,0.7043856687470913,0.7096714637412446,keyframes_lidar/keyframe_000103.pcd,3269
104,1788254100897081600,1788254100.897081614,map,0.4070338442876178,1.2370670205805079,0.05126274630702766,-0.00879791329943647,-0.009892347929889553,0.7022417902072613,0.7118154299117929,keyframes_lidar/keyframe_000104.pcd,3220
105,1788254103896121600,1788254103.896121502,map,0.32405145480976505,2.249519324452974,0.051349466175491486,-0.010810708364300939,-0.011677637270352915,0.7200179563218938,0.6937729484107085,keyframes_lidar/keyframe_000105.pcd,3155
106,1788254108897438720,1788254108.897438765,map,0.258605265509391,3.2099797669937806,0.04165676604841509,-0.013615194065491186,-0.011510751427717077,0.7201221430563091,0.6936182149944716,keyframes_lidar/keyframe_000106.pcd,3307
107,1788254113996990208,1788254113.996990204,map,0.19623513979793789,4.175907440593212,0.04273606308643956,-0.010826152992968003,-0.011019389588318135,0.7216864743969919,0.6920476863171451,keyframes_lidar/keyframe_000107.pcd,3291
108,1788254118997398016,1788254118.997398138,map,0.1377797830284609,5.126876662902622,0.05097645421865327,-0.005510422830771522,-0.009330214862855625,0.7225529675599176,0.6912306354619967,keyframes_lidar/keyframe_000108.pcd,3305
109,1788254124096214528,1788254124.096214533,map,0.0729001126486986,6.09838559905023,0.050537394089439344,-0.0066616953622482536,-0.008708863837742312,0.7225501741538788,0.6912315265782919,keyframes_lidar/keyframe_000109.pcd,3233
110,1788254129097334272,1788254129.097334385,map,0.007260313097172523,7.049625175079964,0.048553017007873664,-0.009504738831754551,-0.007652362731501616,0.7227017546374912,0.6910522955089993,keyframes_lidar/keyframe_000110.pcd,3231
111,1788254134198218752,1788254134.198218822,map,-0.04969720995803635,8.028401445148148,0.044783737037673764,-0.011895812056953772,-0.009731892169206585,0.7203636858196922,0.6934262326178471,keyframes_lidar/keyframe_000111.pcd,3225
112,1788254139297961984,1788254139.297961950,map,-0.10301256233816702,8.997163488952848,0.04172803552846505,-0.010459820111844027,-0.009178767390217146,0.7212059133120776,0.6925809505004569,keyframes_lidar/keyframe_000112.pcd,3326
113,1788254144397498880,1788254144.397498846,map,-0.15420197824983317,9.973921393731969,0.035901689598224,-0.011978199993760943,-0.004828549370033254,0.7202192659586207,0.6936262803397202,keyframes_lidar/keyframe_000113.pcd,3293
114,1788254149497916928,1788254149.497916937,map,-0.20498527486003623,10.945466226750838,0.022756048516360875,-0.012773378266799137,-0.0058322742244702715,0.719301130160134,0.6945564840496258,keyframes_lidar/keyframe_000114.pcd,3321
115,1788254154497962752,1788254154.497962713,map,-0.2567473386195134,11.901014849705886,0.014309506535843255,-0.012777136910020229,-0.006395714059765433,0.719589384680575,0.6942528048694365,keyframes_lidar/keyframe_000115.pcd,3263
116,1788254159597834240,1788254159.597834349,map,-0.30736058721212234,12.872581210562696,0.014227789750401815,-0.010845164135662411,-0.008077874178458903,0.7192528787860852,0.6946167480859906,keyframes_lidar/keyframe_000116.pcd,3378
117,1788254164697402368,1788254164.697402477,map,-0.35514321420886885,13.842957115171936,0.016113871941853,-0.0063200758331217405,-0.007875010723288924,0.7196748504851184,0.6942378197900158,keyframes_lidar/keyframe_000117.pcd,3250
118,1788254169797769984,1788254169.797770023,map,-0.39918716634979706,14.813016976699014,0.0205013890494572,-0.00516367250212551,-0.007069243192985587,0.7180509151476708,0.6959355182361092,keyframes_lidar/keyframe_000118.pcd,3313
119,1788254174897605120,1788254174.897605181,map,-0.44692777700497643,15.782137275403286,0.030606550125687956,-0.004869212331271732,-0.011166098204684626,0.7173686985695104,0.696587223063159,keyframes_lidar/keyframe_000119.pcd,3217
120,1788254179897635584,1788254179.897635460,map,-0.49713448484888456,16.73411295356039,0.04186841831967467,-0.005083495753992211,-0.01309159095854233,0.7178158275918938,0.6960913776047352,keyframes_lidar/keyframe_000120.pcd,3175
121,1788254184997521408,1788254184.997521400,map,-0.5485214222346847,17.71052842700973,0.04007956656470593,-0.008631843046568955,-0.008745852394255944,0.7185213042915631,0.6953963881346152,keyframes_lidar/keyframe_000121.pcd,3129
122,1788254189997537280,1788254189.997537374,map,-0.5978158003290264,18.66346195117686,0.04135803637879788,-0.006360961508986661,-0.006340096692136037,0.7197311033600035,0.6941948431087686,keyframes_lidar/keyframe_000122.pcd,3185
