record_id,timestamp_ns,timestamp_sec,world_frame,lidar_tx,lidar_ty,lidar_tz,lidar_qx,lidar_qy,lidar_qz,lidar_qw
21,1788253579695984384,1788253579.695984364,odom,-0.014110258828,-0.024950238301,0.044241722704,-0.005565527370,-0.006982269404,-0.000659001064,0.999959918465
22,1788253579795859200,1788253579.795859098,odom,-0.013380734688,-0.022143924813,0.042753169018,-0.005031875123,-0.007069940864,-0.000820903182,0.999962010422
23,1788253579897211648,1788253579.897211552,odom,-0.014014282653,-0.023023328092,0.044869586845,-0.005232911142,-0.006851248625,-0.000605119503,0.999962654734
24,1788253579997424640,1788253579.997424603,odom,-0.014204676234,-0.023822023994,0.045387724582,-0.005469260275,-0.006657537665,-0.000281116619,0.999962841989
25,1788253580097369088,1788253580.097369194,odom,-0.013452013352,-0.024127620934,0.044656982946,-0.005410623218,-0.007310453893,-0.000676186467,0.999958411731
26,1788253580197312000,1788253580.197311878,odom,-0.013474183188,-0.024942927196,0.043826258837,-0.005157493166,-0.006871718936,-0.000342455900,0.999963030550
27,1788253580297152256,1788253580.297152281,odom,-0.013022271308,-0.025002085896,0.044826299696,-0.005557978576,-0.007019611521,-0.000165688566,0.999959902434
28,1788253580397353984,1788253580.397353888,odom,-0.014419328154,-0.025645114245,0.045032283228,-0.005665588143,-0.007001154172,-0.000647886160,0.999959231766
29,1788253580497371392,1788253580.497371435,odom,-0.014353624758,-0.025627661580,0.042734111970,-0.005124168673,-0.007319856359,-0.000668992119,0.999959856718
30,1788253580596876032,1788253580.596876144,odom,-0.014665991826,-0.026072427811,0.044008607233,-0.005216248819,-0.006957133476,-0.000397242059,0.999962114903
31,1788253580696020736,1788253580.696020842,odom,-0.014425699811,-0.025119134804,0.044818473917,-0.005466025639,-0.006784736903,-0.000253945448,0.999962011989
32,1788253580798170368,1788253580.798170328,odom,-0.014689327409,-0.025336267417,0.043069997404,-0.005274636205,-0.007286808986,-0.000325657389,0.999959486467
33,1788253580897227520,1788253580.897227526,odom,-0.015272447114,-0.025078379772,0.043470096627,-0.005246115055,-0.006928296983,-0.000163545701,0.999962224402
34,1788253580997443584,1788253580.997443676,odom,-0.014708414067,-0.024575214834,0.045582352864,-0.005514688977,-0.006937052829,-0.000291388841,0.999960689525
35,1788253581097230080,1788253581.097229958,odom,-0.015470023979,-0.024386729659,0.045730703124,-0.005656572677,-0.006822303809,-0.000466377585,0.999960620149
36,1788253581197023232,1788253581.197023153,odom,-0.014624201295,-0.024597035366,0.043032477410,-0.005103088226,-0.007255227824,-0.000166434087,0.999960645455
37,1788253581297221120,1788253581.297221184,odom,-0.013456277904,-0.024870988962,0.045007782745,-0.005335856886,-0.006963654489,-0.000029814964,0.999961516889
38,1788253581397308160,1788253581.397308111,odom,-0.014810836547,-0.024427660235,0.045612511569,-0.005569907537,-0.006670771720,-0.000669262467,0.999962013790
39,1788253581496992512,1788253581.496992588,odom,-0.014764057867,-0.024787016986,0.044012989075,-0.005288508317,-0.007094172059,-0.000604547661,0.999960668689
40,1788253581596560128,1788253581.596560001,odom,-0.014983677074,-0.023762822561,0.044743839075,-0.005330704173,-0.006897230166,-0.000239439860,0.999961976516
41,1788253581696050688,1788253581.696050644,odom,-0.014354641034,-0.024275238867,0.045249863841,-0.005453539898,-0.006779598775,-0.000172092658,0.999962132447
42,1788253581796882944,1788253581.796882868,odom,-0.014294293042,-0.025495613683,0.043831242540,-0.005496936954,-0.007296400765,-0.000404536328,0.999958190411
43,1788253581897504512,1788253581.897504568,odom,-0.014247758862,-0.025443768701,0.042263334705,-0.005139170923,-0.007174800259,-0.000631092648,0.999960855677
44,1788253581997297408,1788253581.997297287,odom,-0.015617795763,-0.025449478979,0.043729261163,-0.005462908633,-0.006961891711,-0.000747699585,0.999960564042
45,1788253582097608192,1788253582.097608089,odom,-0.015097758182,-0.025478111926,0.044663696325,-0.005502009330,-0.006790472677,-0.000166710284,0.999961794061
46,1788253582197446144,1788253582.197446108,odom,-0.014687500019,-0.023675836597,0.043855167120,-0.005250993457,-0.007117619423,-0.000601920411,0.999960701354
47,1788253582298560000,1788253582.298559904,odom,-0.013606211086,-0.023189011080,0.044489094095,-0.005315767379,-0.007013391954,-0.000266517591,0.999961241208
48,1788253582397238272,1788253582.397238255,odom,-0.013113112174,-0.022976579145,0.044509664130,-0.005502898587,-0.006814086949,-0.000246531564,0.999961612037
49,1788253582496729088,1788253582.496729136,odom,-0.013384446901,-0.023526980578,0.044435371689,-0.005533738063,-0.007109906419,-0.000803361269,0.999959089955
50,1788253582596089856,1788253582.596089840,odom,-0.013316491424,-0.023690835865,0.043022090306,-0.005159527489,-0.007229290956,-0.000720760211,0.999960297778
51,1788253582697161472,1788253582.697161436,odom,-0.013209295386,-0.023773254583,0.043104522429,-0.005242490262,-0.007062351280,-0.000568429244,0.999961157435
52,1788253582797300224,1788253582.797300100,odom,-0.013723510186,-0.024546879540,0.043769190573,-0.005512828004,-0.007147474113,-0.000627952923,0.999959063170
53,1788253582897284864,1788253582.897284985,odom,-0.014450682849,-0.023661015854,0.043036839068,-0.005409980054,-0.007191297410,-0.001089271950,0.999958914578
54,1788253582997178112,1788253582.997178078,odom,-0.014062958778,-0.023699420348,0.043517944543,-0.005195836810,-0.007045138169,-0.000200228756,0.999961663873
55,1788253583097564160,1788253583.097564220,odom,-0.014593524222,-0.024336256019,0.044457823571,-0.005356868848,-0.006845573176,-0.000479806568,0.999962105217
56,1788253583197337600,1788253583.197337627,odom,-0.014423356376,-0.024677012310,0.044235979603,-0.005377736770,-0.007196379021,-0.000325572207,0.999959592223
57,1788253583297275904,1788253583.297276020,odom,-0.014007948192,-0.023745309275,0.043285683356,-0.005329266090,-0.007295828716,-0.000396180393,0.999959105588
58,1788253583396942592,1788253583.396942616,odom,-0.013498366459,-0.024114085821,0.043307788126,-0.005333935972,-0.007078983182,-0.000482741888,0.999960601266
59,1788253583496382208,1788253583.496382236,odom,-0.014193608160,-0.023459820754,0.043809803367,-0.005429725351,-0.007062687750,-0.000566105577,0.999960157231
60,1788253583596956672,1788253583.596956730,odom,-0.014185871178,-0.022771131045,0.043832090183,-0.005419162576,-0.007257649626,-0.000878731326,0.999958592658
61,1788253583697406464,1788253583.697406530,odom,-0.014464765188,-0.022834441545,0.043803043780,-0.005035354795,-0.007174289110,-0.000832178122,0.999961240378
62,1788253583797288448,1788253583.797288418,odom,-0.014975410419,-0.023213463579,0.044203500693,-0.005420551285,-0.006955969994,-0.000738573956,0.999960842540
63,1788253583897086464,1788253583.897086382,odom,-0.014919920820,-0.023876307517,0.044341508146,-0.005365413316,-0.007014452726,-0.000526642659,0.999960865454
64,1788253583997361408,1788253583.997361422,odom,-0.015191303064,-0.024482854800,0.043810362601,-0.005360180742,-0.007053898962,-0.000508151973,0.999960625602
65,1788253584097275648,1788253584.097275734,odom,-0.014782469259,-0.024382327854,0.043840419243,-0.005313567792,-0.007020917632,-0.000360468328,0.999961170634
66,1788253584197306368,1788253584.197306395,odom,-0.013799083903,-0.024708448509,0.043850664374,-0.005423392996,-0.007162935911,-0.000318176338,0.999959588144
67,1788253584297117440,1788253584.297117472,odom,-0.013831236313,-0.024577211234,0.043040239612,-0.005403413895,-0.007225247863,-0.000714195630,0.999959043579
68,1788253584398074880,1788253584.398074865,odom,-0.014325909007,-0.025012370279,0.043308021944,-0.005238515211,-0.007108442025,-0.000630635346,0.999960814387
69,1788253584497073408,1788253584.497073412,odom,-0.015435726943,-0.024754926724,0.043325567583,-0.005377128097,-0.007052946658,-0.000329855068,0.999960616041
70,1788253584597285632,1788253584.597285509,odom,-0.014812485136,-0.023784491172,0.044332737664,-0.005334104621,-0.006982752050,-0.000518400290,0.999961259131
71,1788253584697212928,1788253584.697212934,odom,-0.014606098007,-0.023079395514,0.044208604213,-0.005348544876,-0.007018951699,-0.000429658335,0.999960970628
72,1788253584797112064,1788253584.797111988,odom,-0.014646212032,-0.022855602711,0.044914992956,-0.005468555502,-0.006730324124,-0.000873722157,0.999962016402
73,1788253584897298688,1788253584.897298574,odom,-0.014705440474,-0.021880528780,0.044759997797,-0.005467307627,-0.006922667285,-0.000561896408,0.999960933986
74,1788253584998479360,1788253584.998479366,odom,-0.014131246868,-0.023163258442,0.043780361066,-0.005315777443,-0.007430916943,-0.000724005522,0.999957999018
75,1788253585097325056,1788253585.097325087,odom,-0.014952867409,-0.023535079601,0.044398206774,-0.005429467408,-0.007050396128,-0.000649447426,0.999960194716
76,1788253585197186048,1788253585.197185993,odom,-0.015584831212,-0.023957809356,0.044164354217,-0.005511504506,-0.006899919261,-0.000525176066,0.999960868546
77,1788253585296656384,1788253585.296656370,odom,-0.015703562906,-0.023136396340,0.043350138659,-0.005366099284,-0.007104386915,-0.000957423950,0.999959907198
78,1788253585397104128,1788253585.397104025,odom,-0.014874465716,-0.023705261972,0.043624087113,-0.005230731030,-0.007040666710,-0.000571731641,0.999961370048
79,1788253585497469696,1788253585.497469664,odom,-0.014097143502,-0.023509337133,0.044292164844,-0.005379361773,-0.006876004736,-0.000600584980,0.999961710429
80,1788253585598501632,1788253585.598501682,odom,-0.014945150439,-0.023824581878,0.044463559644,-0.005394943975,-0.007032910243,-0.000616832798,0.999960525356
81,1788253585697540352,1788253585.697540283,odom,-0.014975042184,-0.023921138438,0.042604775230,-0.005187246095,-0.007463846611,-0.000564670547,0.999958531450
82,1788253585797424640,1788253585.797424555,odom,-0.014748094357,-0.024090396302,0.043467464714,-0.005321039443,-0.007006828850,-0.000501218672,0.999961169080
83,1788253585897358336,1788253585.897358418,odom,-0.015765565829,-0.023577537502,0.042930691672,-0.005463226262,-0.007031560964,-0.000742888308,0.999960078416
84,1788253585997364224,1788253585.997364283,odom,-0.016736229963,-0.022489857032,0.042919675758,-0.005479738984,-0.007235641264,-0.001052105615,0.999958254644
85,1788253586097872896,1788253586.097872972,odom,-0.016437186122,-0.022563670282,0.042650007001,-0.005188078911,-0.007172688442,-0.000665400290,0.999960596034
86,1788253586197097472,1788253586.197097540,odom,-0.016517656313,-0.023324870800,0.043311970119,-0.005334277762,-0.006945981051,-0.000557339570,0.999961493359
87,1788253586297462528,1788253586.297462463,odom,-0.015658410624,-0.023824541355,0.044182810100,-0.005413153524,-0.006892885219,-0.000470381530,0.999961481580
88,1788253586397280512,1788253586.397280455,odom,-0.015445146531,-0.024654682676,0.043858575104,-0.005365070744,-0.007034302376,-0.000604719393,0.999960683687
89,1788253586498366464,1788253586.498366356,odom,-0.014551052102,-0.024978299082,0.044318840078,-0.005338424380,-0.006974949725,-0.000279275788,0.999961385908
90,1788253586597148416,1788253586.597148418,odom,-0.014706191617,-0.024475872918,0.044418415914,-0.005322606828,-0.007033384484,-0.000421252284,0.999961011193
91,1788253586697443328,1788253586.697443247,odom,-0.014579714990,-0.023956918101,0.044112393630,-0.005432753584,-0.007245719799,-0.000782046596,0.999958685715
92,1788253586797383680,1788253586.797383785,odom,-0.015532396663,-0.024344798191,0.044262199098,-0.005218576103,-0.006949334790,-0.000491132918,0.999962115281
93,1788253586897049088,1788253586.897049189,odom,-0.015735890086,-0.024054409495,0.044793682758,-0.005431133541,-0.006754222066,-0.000706190133,0.999962191569
94,1788253586996559616,1788253586.996559620,odom,-0.016211750556,-0.023106667770,0.044393841860,-0.005321799994,-0.007038764713,-0.000803206170,0.999960743777
95,1788253587095987968,1788253587.095988035,odom,-0.015686456084,-0.023503449238,0.044278048260,-0.005276062357,-0.006955554680,-0.000502253004,0.999961764853
96,1788253587196620288,1788253587.196620226,odom,-0.015789130573,-0.024634331760,0.045097246864,-0.005372176610,-0.006891372769,-0.000741081239,0.999961549010
97,1788253587297278976,1788253587.297278881,odom,-0.014523747784,-0.025318072314,0.045367058759,-0.005472358505,-0.006899932977,-0.000258247553,0.999961188010
98,1788253587397230336,1788253587.397230387,odom,-0.014441890166,-0.024471984985,0.044781740431,-0.005422110647,-0.007238324683,-0.000698491558,0.999958858894
99,1788253587497131264,1788253587.497131348,odom,-0.013841077079,-0.024193844822,0.044293855057,-0.005249761282,-0.007046989351,-0.000353639667,0.999961326695
100,1788253587597201408,1788253587.597201347,odom,-0.013680236761,-0.023223452395,0.044252722765,-0.005319142501,-0.007090297296,-0.000293742147,0.999960673288
101,1788253587697116928,1788253587.697116852,odom,-0.013783572024,-0.024020778647,0.043982108200,-0.005452777555,-0.006941814707,-0.000472099978,0.999960927010
102,1788253587796982528,1788253587.796982527,odom,-0.014175070389,-0.023457432407,0.043028341769,-0.005174716836,-0.007259904577,-0.000464431004,0.999960149403
103,1788253587896650240,1788253587.896650314,odom,-0.013527074206,-0.024266847051,0.043984190833,-0.005269630164,-0.007066649193,-0.000245898241,0.999961115745
104,1788253587995894272,1788253587.995894194,odom,-0.013344141240,-0.023925794615,0.044514547787,-0.005484248675,-0.006910040676,-0.000406604688,0.999961003753
105,1788253588095785984,1788253588.095786095,odom,-0.013866074448,-0.023440827868,0.044182669031,-0.005415032965,-0.007228624104,-0.000493412734,0.999959089641
106,1788253588197273088,1788253588.197273016,odom,-0.014782562223,-0.023328551637,0.043406885435,-0.005311141300,-0.007142263874,-0.000521777395,0.999960253007
107,1788253588297230336,1788253588.297230244,odom,-0.014453729158,-0.024132280650,0.043572687123,-0.005416528635,-0.007054015835,-0.000426632525,0.999960359246
108,1788253588396852480,1788253588.396852493,odom,-0.013751982874,-0.024233011069,0.044438778406,-0.005620100748,-0.006977009067,-0.000424941143,0.999959776810
109,1788253588497262592,1788253588.497262716,odom,-0.013651761480,-0.023715049872,0.043480174462,-0.005292526845,-0.007180438725,-0.000227796636,0.999960188492
110,1788253588597377792,1788253588.597377777,odom,-0.013439606890,-0.024096473918,0.043908801475,-0.005207145374,-0.006998336353,-0.000282410341,0.999961913860
111,1788253588697449984,1788253588.697449923,odom,-0.014314943623,-0.024281567520,0.044409612410,-0.005430269204,-0.006854807851,-0.000437123255,0.999961665620
112,1788253588796951552,1788253588.796951532,odom,-0.014960182803,-0.024298928243,0.043599202818,-0.005257062497,-0.007095161450,-0.000369024014,0.999960942137
113,1788253588895981568,1788253588.895981550,odom,-0.014865767406,-0.024913889014,0.043136300408,-0.005279167926,-0.007130811487,-0.000350438509,0.999960578776
114,1788253588996131328,1788253588.996131420,odom,-0.015186176489,-0.024180417896,0.043836578729,-0.005461825589,-0.007002185463,-0.000618672848,0.999960376767
115,1788253589098162944,1788253589.098162889,odom,-0.014717496313,-0.024472592249,0.043741360829,-0.005416854711,-0.007093510329,-0.000629411898,0.999959971017
116,1788253589197199104,1788253589.197199106,odom,-0.013806999442,-0.023998173692,0.043236817086,-0.005292495161,-0.007109036910,-0.000250251027,0.999960693459
117,1788253589296909824,1788253589.296909809,odom,-0.013618683704,-0.025119557452,0.043930135400,-0.005208735098,-0.006970883778,-0.000170545495,0.999962122669
118,1788253589397176832,1788253589.397176743,odom,-0.013596738272,-0.024409653274,0.044167699813,-0.005363189465,-0.006863551313,-0.000473625215,0.999961951047
119,1788253589497531648,1788253589.497531652,odom,-0.014215126933,-0.023520281547,0.043972119792,-0.005319655249,-0.007045677601,-0.000636792218,0.999960826328
120,1788253589596934656,1788253589.596934557,odom,-0.014926326302,-0.024161746154,0.043904081310,-0.005309331823,-0.007095871756,-0.000240506108,0.999960700106
121,1788253589697262848,1788253589.697262764,odom,-0.014252154469,-0.024298131758,0.044711270794,-0.005451918512,-0.006865233812,-0.000335073619,0.999961515697
122,1788253589796961280,1788253589.796961308,odom,-0.014800725022,-0.023161500235,0.044401827005,-0.005486018802,-0.007116148070,-0.000483458885,0.999959514331
123,1788253589896018176,1788253589.896018267,odom,-0.014144059412,-0.023225752288,0.043933359326,-0.005254012518,-0.007061036046,-0.000319066643,0.999961216907
124,1788253589996711936,1788253589.996711969,odom,-0.014191777745,-0.022956230776,0.043955045488,-0.005305918781,-0.006923043920,-0.000304164688,0.999961912361
125,1788253590097479168,1788253590.097479105,odom,-0.014252796636,-0.022904052386,0.044054054955,-0.005379800748,-0.006885407704,-0.000538005548,0.999961678993
126,1788253590197008896,1788253590.197008848,odom,-0.014737418730,-0.022979459797,0.043341678429,-0.005259471820,-0.007133337101,-0.000668920899,0.999960502221
127,1788253590297229568,1788253590.297229528,odom,-0.015461108377,-0.022507828465,0.043856001052,-0.005372944929,-0.007080102781,-0.000583295910,0.999960330900
128,1788253590398369280,1788253590.398369312,odom,-0.015887589302,-0.022111940244,0.044593278259,-0.005491442882,-0.006748766008,-0.000808770607,0.999961821322
129,1788253590497503744,1788253590.497503757,odom,-0.015226660868,-0.022220515529,0.044051191647,-0.005408528716,-0.007185676872,-0.000666537759,0.999959333969
130,1788253590597318400,1788253590.597318411,odom,-0.014877358230,-0.023712902499,0.043075780450,-0.005151933104,-0.007026130011,-0.000437610365,0.999961949066
131,1788253590697227008,1788253590.697227001,odom,-0.015380433763,-0.024143441403,0.043711614446,-0.005308531091,-0.007015839333,-0.000601733807,0.999961116950
132,1788253590796027648,1788253590.796027660,odom,-0.015207881737,-0.023492237418,0.043733966072,-0.005501336531,-0.007044796169,-0.000588568256,0.999959879061
133,1788253590897949184,1788253590.897949219,odom,-0.014861313284,-0.022790383209,0.043745910013,-0.005394103350,-0.007135096099,-0.000844593343,0.999959639543
134,1788253590998378496,1788253590.998378515,odom,-0.015032250054,-0.022911576375,0.044023714113,-0.005288399787,-0.007018709744,-0.000481063749,0.999961268809
135,1788253591097151488,1788253591.097151518,odom,-0.014874527923,-0.022881837352,0.044419684117,-0.005416327724,-0.006897877139,-0.000552719096,0.999961387848
136,1788253591197111296,1788253591.197111368,odom,-0.014305412121,-0.023160674082,0.044510064046,-0.005382222511,-0.006957257229,-0.000390041069,0.999961237309
137,1788253591297159680,1788253591.297159672,odom,-0.014421460030,-0.023819907704,0.043975077879,-0.005363053320,-0.007132682275,-0.000446145062,0.999960080932
138,1788253591397330432,1788253591.397330523,odom,-0.014118202181,-0.024339735712,0.043778185142,-0.005286205478,-0.007076336008,-0.000423728218,0.999960900213
139,1788253591497275136,1788253591.497275114,odom,-0.014557775078,-0.023911955483,0.043947343355,-0.005515421650,-0.007120521787,-0.000669865561,0.999959213955
140,1788253591596900352,1788253591.596900463,odom,-0.015063301764,-0.023537143483,0.043242517374,-0.005392430850,-0.007187713859,-0.000925912613,0.999959199740
141,1788253591696622336,1788253591.696622372,odom,-0.015556151526,-0.023374593560,0.043740258177,-0.005297300628,-0.007014840479,-0.000922496754,0.999960939047
142,1788253591795958784,1788253591.795958757,odom,-0.016353852392,-0.023261936451,0.044285384366,-0.005517508144,-0.006878780658,-0.000668232961,0.999960895708
143,1788253591898029568,1788253591.898029566,odom,-0.016056867694,-0.023980750525,0.044388254247,-0.005358004854,-0.006878573628,-0.000424774991,0.999961897562
144,1788253591997282560,1788253591.997282505,odom,-0.015454108448,-0.024366551413,0.043998124582,-0.005275322953,-0.007112491396,-0.000407331719,0.999960707985
145,1788253592097168640,1788253592.097168684,odom,-0.014250496495,-0.024357853151,0.044208650069,-0.005347257994,-0.006900248040,-0.000487009653,0.999961777385
146,1788253592197252352,1788253592.197252274,odom,-0.013807421735,-0.023681706493,0.044350986562,-0.005364340177,-0.006967345283,-0.000524155202,0.999961201855
147,1788253592297487104,1788253592.297487020,odom,-0.012974252345,-0.023286509272,0.044019451470,-0.005299839098,-0.007157936055,-0.000448998076,0.999960236238
148,1788253592396874496,1788253592.396874428,odom,-0.013462066129,-0.022719505713,0.044171625579,-0.005256460777,-0.007072136846,-0.000829991738,0.999960832040
149,1788253592497315328,1788253592.497315407,odom,-0.013874575458,-0.023440004491,0.043335432332,-0.005386129231,-0.007091433419,-0.000537468223,0.999960205364
150,1788253592597189376,1788253592.597189426,odom,-0.014494324111,-0.023042119795,0.043058060018,-0.005210425133,-0.007264475196,-0.000583327263,0.999959868494
151,1788253592695972864,1788253592.695972919,odom,-0.014490763963,-0.023392652628,0.043236210584,-0.005328215426,-0.007042234337,-0.000521873235,0.999960871587
152,1788253592796763904,1788253592.796763897,odom,-0.015078695399,-0.023538550268,0.043482604056,-0.005405175759,-0.006935931601,-0.000675928734,0.999961109268
153,1788253592897414144,1788253592.897414207,odom,-0.015033297699,-0.023276339301,0.043216111581,-0.005417677531,-0.007002881114,-0.000577758331,0.999960636536
154,1788253592997065216,1788253592.997065306,odom,-0.015173594817,-0.023240055011,0.042845343681,-0.005294564122,-0.007275882354,-0.000697095765,0.999959270763
155,1788253593097148672,1788253593.097148657,odom,-0.015954537595,-0.022955157466,0.043502402908,-0.005404303155,-0.007114916731,-0.000603879623,0.999959902594
156,1788253593197426432,1788253593.197426319,odom,-0.015438756347,-0.023618742520,0.043741306090,-0.005546990021,-0.007065969541,-0.000441750945,0.999959553098
157,1788253593297418752,1788253593.297418833,odom,-0.015857906791,-0.022848915263,0.043377292935,-0.005313081602,-0.007213521559,-0.000884554730,0.999959476096
158,1788253593398189312,1788253593.398189306,odom,-0.015866720814,-0.022495530937,0.043492772164,-0.005267067506,-0.006955793041,-0.000728158943,0.999961671629
159,1788253593497051136,1788253593.497051239,odom,-0.015832833151,-0.022335716310,0.043649889921,-0.005371458760,-0.006963652728,-0.000533936266,0.999961184188
160,1788253593595930112,1788253593.595930099,odom,-0.015885005014,-0.022713883381,0.043999817326,-0.005371174581,-0.006925401552,-0.000618630996,0.999961402551
161,1788253593697985280,1788253593.697985172,odom,-0.014698560247,-0.022721358872,0.043924379289,-0.005374527270,-0.007021879714,-0.000508316098,0.999960773869
162,1788253593797319680,1788253593.797319651,odom,-0.014889969686,-0.022969380005,0.044315704027,-0.005352091007,-0.006936420656,-0.000620190250,0.999961427533
163,1788253593897179136,1788253593.897179127,odom,-0.014527610193,-0.023279389892,0.044162962968,-0.005445528566,-0.007140494534,-0.000452620434,0.999959576529
164,1788253593998352640,1788253593.998352528,odom,-0.014596415084,-0.023214527683,0.043937551253,-0.005425346458,-0.007132004696,-0.000682305235,0.999959616477
165,1788253594096776192,1788253594.096776247,odom,-0.015391442768,-0.022534759270,0.044319148508,-0.005270534631,-0.007008925005,-0.000466314847,0.999961438749
166,1788253594197244160,1788253594.197244167,odom,-0.015713374991,-0.022647021230,0.044686780708,-0.005331517646,-0.006886721794,-0.000481361534,0.999961957413
167,1788253594297078272,1788253594.297078371,odom,-0.016017475737,-0.022503016454,0.044597878930,-0.005304951242,-0.006985668968,-0.000636478929,0.999961325660
168,1788253594397402880,1788253594.397402763,odom,-0.015455403851,-0.023306677172,0.044358062280,-0.005216354595,-0.006974500597,-0.000611793328,0.999961885121
169,1788253594498321664,1788253594.498321772,odom,-0.014697098818,-0.023554093855,0.044605951984,-0.005415145190,-0.006874727622,-0.000418513230,0.999961618848
170,1788253594598320128,1788253594.598320246,odom,-0.014435324677,-0.024158056650,0.044380337886,-0.005442605067,-0.006932826392,-0.000491629163,0.999961035375
171,1788253594696821760,1788253594.696821690,odom,-0.014334911567,-0.023723900938,0.043794820458,-0.005287420321,-0.007091447577,-0.000435583271,0.999960781643
172,1788253594797139200,1788253594.797139168,odom,-0.014201213379,-0.023138632538,0.044112178336,-0.005265849903,-0.006959777493,-0.000430269668,0.999961822866
173,1788253594898270976,1788253594.898271084,odom,-0.014806269846,-0.022222689022,0.044432960509,-0.005396905347,-0.006854908437,-0.000605089332,0.999961758024
174,1788253594997300736,1788253594.997300625,odom,-0.015172548173,-0.021761435951,0.043973533090,-0.005336970041,-0.007162763826,-0.000462373410,0.999959998088
175,1788253595097348864,1788253595.097348928,odom,-0.016012188959,-0.021701926102,0.043904355353,-0.005244932790,-0.006958783523,-0.000546120233,0.999961883156
176,1788253595197099008,1788253595.197098970,odom,-0.015586386493,-0.022442474253,0.044481786910,-0.005379979832,-0.006800173877,-0.000348993966,0.999962345119
177,1788253595297079040,1788253595.297079086,odom,-0.015190338734,-0.022019918620,0.044473946635,-0.005360843678,-0.006924469446,-0.000690605369,0.999961417327
178,1788253595396036864,1788253595.396036863,odom,-0.015195093529,-0.021972099856,0.044440630699,-0.005364183843,-0.007014500132,-0.000540921697,0.999960864096
179,1788253595496853760,1788253595.496853828,odom,-0.014669126050,-0.023397520715,0.044592711254,-0.005382782081,-0.006882406179,-0.000403937092,0.999961746757
180,1788253595597374976,1788253595.597374916,odom,-0.014257815589,-0.023970416514,0.044980208133,-0.005521272504,-0.006961720018,-0.000394443721,0.999960446427
181,1788253595697065216,1788253595.697065115,odom,-0.013849580448,-0.023498804956,0.044600841001,-0.005444811365,-0.007026904916,-0.000677290603,0.999960258167
